Medicine_ID,Generic_Name,Revenue,Profit,Inventory_Value,Waste_Value
MED015633,"Tolnaftate,Clotrimazole",0.0,14489.100000000006,68791.86,41140.23
MED001510,"Hyoscyamus, Tuberculinum, Arsen Lod, Verta Alb",0.0,14480.280000000006,62511.24,22274.12
MED083836,Lidocaine,0.0,14474.399999999994,71649.76,5204.29
MED076506,Tamsulosin Hydrochloride,0.0,14458.829999999994,54014.280000000006,48111.08
MED066104,Stannous Fluoride,0.0,14458.249999999993,49082.55,0.0
MED068267,Menthol,1146.94,14438.89,59204.61,0.0
MED045454,Glimepiride,394.01,14433.099999999991,37445.100000000006,32338.95
MED035494,Air,0.0,14432.9,50081.86,0.0
MED059953,Conium Maculatum,0.0,14420.670000000006,62507.37,40969.25
MED100249,Pregabalin,0.0,14359.250000000007,37747.3,29800.5
MED033445,Methotrexate,2454.28,14344.80000000001,51141.62,44600.25
MED043124,Fludrocortisone Acetate,1382.64,14342.400000000009,56879.28,31599.6
MED012382,"Eucalyptol, Menthol, Methyl Salicylate, Thymol",0.0,14336.669999999998,36817.3,27406.6
MED032471,Miconazole Nitrate,0.0,14335.440000000002,40325.67,10352.76
MED060799,Calcarea Phosphorica,0.0,14247.240000000003,36977.85,0.0
MED133758,Gadopiclenol,0.0,14219.320000000007,49651.56,10312.92
MED055854,Simethicone,0.0,14186.449999999995,67044.0,0.0
MED061191,Tetrabenazine,0.0,14158.530000000006,44634.24,0.0
MED016859,Tropicamide,0.0,14151.200000000004,48649.12,0.0
MED082605,Aluminum Sesquichlorohydrate,0.0,14148.0,44475.81,7356.05
MED021088,Bufo Bufo Cutaneous Gland,0.0,14139.479999999996,66066.96,5388.44
MED079885,Titanium Dioxide And Zinc Oxide,704.18,14120.279999999992,36724.44,0.0
MED008658,Oxygen/Nitrogen 25/75,0.0,14112.0,42915.600000000006,14816.1
MED047606,Isopropyl Alcohol,0.0,14101.620000000004,41388.38,0.0
MED109034,Sucralfate,0.0,14099.730000000003,38794.02,0.0
MED076007,Sterile Water,0.0,14087.160000000003,65460.06,0.0
MED019517,Europium Metallicum,0.0,14074.020000000004,43521.32,17900.8
MED120020,Guaifenesin And Dextromethorphan Hydrobromide,1799.34,14070.32,54419.24,21214.28
MED121510,Metformin,0.0,14069.0,47184.5,0.0
MED104905,Levetiracetam,0.0,14056.58999999999,44074.2,0.0
MED054817,Allantoin,0.0,14023.119999999995,41134.8,0.0
MED090522,Symphoricarpos Albus Fruit,0.0,14021.309999999998,40465.26,31779.0
MED133908,Hydrochlorothiazide,1995.26,14015.159999999996,37050.0,0.0
MED038114,Metronidazole,0.0,14001.400000000009,64211.9,3374.64
MED036550,Mi Paste One Kids Blue Raspberry,0.0,13979.679999999991,35973.340000000004,6598.66
MED014124,Aluminum. Sesquichlorohydrate,0.0,13969.439999999997,36737.36,0.0
MED074710,Bortezomib,0.0,13958.320000000009,38683.38,0.0
MED012559,Bortezomib,0.0,13929.719999999994,49263.87,0.0
MED002058,Hand Moisturizing Sanitizer,0.0,13924.800000000005,53254.08,34208.35
MED041711,Loratadine,0.0,13923.36,37466.88,0.0
MED059529,Guaifenesin 1200 Mg,0.0,13922.570000000009,42167.74,0.0
MED102639,"Dextromethorphan Hbr, Guaifenesin, Phenylephrine Hcl",0.0,13899.200000000004,36041.6,0.0
MED093766,Zinc Oxide,0.0,13889.680000000008,56086.4,0.0
MED077521,Sodium Chloride,0.0,13874.340000000004,49463.84,7466.24
MED048715,Patiromer,0.0,13869.0,55234.8,10098.9
MED073788,Croton Tiglium,0.0,13864.919999999998,55557.72,0.0
MED105630,Medroxyprogesterone Acetate,0.0,13852.799999999996,35218.08,9339.93
MED001704,Isopropyl Alcohol,0.0,13847.020000000011,59188.27,0.0
MED078936,Ibuprofen,0.0,13827.199999999995,41661.4,0.0
MED087819,Mercurius Arsenicicus,0.0,13827.060000000012,52208.39,0.0
MED064877,Lisinopril,0.0,13820.5,46799.8,16413.2
MED036528,Titanium Dioxide,0.0,13815.730000000003,35371.02,17783.22
MED087324,Lamotrigine,0.0,13811.199999999995,56016.64,0.0
MED025658,Acetaminophen,0.0,13798.889999999992,38608.08,11931.36
MED060120,Natrum Phosphoricum,1401.81,13763.970000000008,47548.71,0.0
MED083677,Bee Venom Fungal Nail Treatment,0.0,13760.450000000004,39746.72,8070.4
MED091531,Gabapentin,0.0,13745.600000000006,54507.2,0.0
MED049259,Ornithogalum Umbellatum,0.0,13737.360000000008,58293.13,0.0
MED091785,Methocarbamol,0.0,13725.15,48165.12,0.0
MED054350,Levetiracetam,0.0,13629.440000000002,50915.84,14518.97
MED079566,Penicillamine,0.0,13628.399999999994,57680.850000000006,14068.5
MED026023,Everolimus,0.0,13622.059999999998,62242.28,0.0
MED092753,Hydrocortisone Cream,0.0,13608.0,38369.28,0.0
MED013891,Topiramate,53.52,13590.0,35557.92,0.0
MED120505,Levothyroxine Sodium,0.0,13581.119999999995,45405.76,0.0
MED024370,Lamotrigine,0.0,13548.600000000006,44553.6,0.0
MED109757,Nilotinib,0.0,13529.600000000006,42255.84,24486.0
MED096445,Aficamten,0.0,13519.800000000005,34711.18,0.0
MED095429,Telmisartan,0.0,13505.1,37054.36,0.0
MED061718,Citalopram Hydrobromide,0.0,13502.78,51523.36,10525.2
MED103276,Warfarin Sodium,0.0,13463.280000000006,36899.82,0.0
MED118531,Metoprolol Succinate,0.0,13453.199999999995,41738.4,0.0
MED034931,"Dextromethorphan Hydrobromide, Guaifenesin",0.0,13450.169999999998,46953.89,40445.43
MED032230,Benzalkonium Chloride,0.0,13440.800000000005,46062.4,2303.12
MED011209,Quetiapine Fumarate,0.0,13427.43,41916.33,0.0
MED002281,Zinc Oxide,0.0,13424.420000000006,42648.72,30316.56
MED027140,Vilazodone Hydrochloride,0.0,13412.150000000009,45891.44,0.0
MED051829,Carbamide Peroxide,0.0,13400.659999999996,53252.4,0.0
MED113406,Aluminum Sesquichlorohydrate,0.0,13394.15,41135.5,0.0
MED082322,Tramadol Hydrochloride,0.0,13388.339999999997,42875.2,29202.4
MED019445,Acetaminophen And Codeine Phosphate,1148.2,13342.429999999991,66665.57,13625.08
MED109659,Ethyl Alcohol,0.0,13333.090000000004,38553.91,0.0
MED036939,Sulphur,0.0,13327.049999999996,49421.39,39888.33
MED133912,Nystatin,0.0,13325.28,34569.9,0.0
MED069704,Simvastatin,0.0,13306.080000000007,40872.03999999999,40872.04
MED121716,Zinc Oxide,0.0,13301.280000000006,51105.6,0.0
MED024342,Bupivacaine,0.0,13293.000000000007,37816.8,0.0
MED089985,Alcohol,0.0,13269.899999999994,65667.90000000001,12948.6
MED122854,Hydroxyzine Hydrochloride,0.0,13244.75,34371.25,4346.3
MED119591,Osimertinib,0.0,13216.320000000009,43020.12,14340.04
MED089524,Propranolol Hydrochloride,907.29,13207.999999999993,36562.5,7425.0
MED023737,"Adenosine Triphosphate, Aurum Metallicum, Camphora, Graphite, Ignatia Amara, Ruta Graveolens, Stramonium",0.0,13193.0,55875.12,27583.92
MED094179,Tizanidine Hydrochloride,0.0,13189.579999999994,35891.600000000006,21331.8
MED019722,Calcium Carbonate,4714.72,13186.0,55860.06,0.0
MED109331,Amiodarone Hydrochloride,0.0,13171.999999999993,35697.9,160.44
MED063903,Alcohol,0.0,13157.1,54716.2,38301.34
MED129974,Loratadine,0.0,13152.069999999992,44042.8,28649.2
MED048010,Doxepin Hydrochloride,311.26,13137.6,33895.68,7313.8
MED117195,Metoprolol Succinate,0.0,13137.360000000008,49102.56,31212.48
MED094823,"Camphor, Menthol, Methyl Salicylate",0.0,13115.960000000006,42104.92,0.0
MED060977,"Collinsonia Canadensis, Hamamelis Virginiana, Aesculus Hippocastanum, Belladonna, Calcarea Fluorica, Carduus Marianus, Pulsatilla (Pratensis), Secale Cornutum, Vipera Berus",0.0,13106.760000000002,50251.72,0.0
MED027177,"Adapalene And Benzoyl Peroxide Gel, 0.1%/2.5%",0.0,13105.4,54303.05,36691.25
MED076620,"Camphor, Menthol, Methyl Salicylate",0.0,13099.120000000004,56642.16,0.0
MED075710,Citrullus Colocynthis Fruit Pulp,0.0,13096.96,54567.68,29415.39
MED100879,Chloroxylenol,0.0,13083.059999999998,35090.04,0.0
MED009023,Chloroxylenol,0.0,13079.519999999997,37093.8,3671.4
MED065998,Phenazopyridine Hydrochloride,0.0,13075.750000000007,65297.69,0.0
MED113885,Sodium Fluoride,0.0,13065.03,46072.62,0.0
MED133602,Lansoprazole,0.0,13058.479999999989,53668.420000000006,30743.83
MED121702,"Diphenhydramine Citrate, Ibuprofen",0.0,13058.080000000002,42302.52,16065.27
MED053730,Alcohol,0.0,13048.35,35771.7,0.0
MED093288,Sulfamethoxazole And Trimethoprim,0.0,13045.440000000002,53662.08,0.0
MED012358,"Onion, Calcium Sulfide, Sodium Chloride, Anemone Pulsatilla, Arabica Coffee Bean, Matricaria Chamomilla, Sulfur, Phosphorus And Goldenseal",0.0,13038.410000000003,43028.7,0.0
MED068040,Cisatracurium Besylate,493.5,13008.239999999998,48685.490000000005,28539.77
MED096824,Menthol,0.0,13006.730000000003,34930.67,0.0
MED039807,Fluocinonide,0.0,12999.35,33888.4,0.0
MED059034,Arsenicum Album,0.0,12997.799999999996,38944.8,22645.68
MED063287,Brightening Skin Tint,160.73,12978.570000000009,47403.84,8232.96
MED135975,Glipizide,0.0,12958.199999999995,55928.64,0.0
MED136669,Gabapentin,301.52,12944.670000000006,50605.95,0.0
MED005112,Oxygen,0.0,12937.960000000006,62251.12,22774.8
MED040705,Potassium Chloride Er,3357.12,12932.400000000009,59356.4,0.0
MED028712,"Avobenzone, Homosalate, Octisalate, And Octocrylene",0.0,12922.399999999994,47406.3,1471.23
MED028370,Tadalafil,0.0,12918.500000000007,36420.3,0.0
MED124805,Allantoin,351.8,12886.44000000001,34493.759999999995,23279.04
MED121884,Prucalopride,0.0,12874.950000000004,52315.8,0.0
MED076101,Pomalidomide,0.0,12863.36,54030.96000000001,0.0
MED122191,Fluvoxamine Maleate,0.0,12840.85,38337.55,0.0
MED054986,Afatinib,2784.24,12831.519999999997,44801.51,0.0
MED036905,Immune System Stimulator Drops,3125.97,12823.35,43036.0,0.0
MED051173,Sertraline Hydrochloride,0.0,12822.0,36168.0,25498.44
MED106091,Vanilla Mint Spf 15 Broad Spectrum Lip Moisturizer,0.0,12803.000000000007,44108.35,0.0
MED014376,Spironolactone,0.0,12795.089999999997,37047.21,25549.8
MED038850,Quinapril,0.0,12792.78,38416.07,11474.93
MED019287,Levothyroxine Sodium,0.0,12765.759999999997,49718.240000000005,5229.51
MED075071,Levothyroxine Sodium,0.0,12765.64,36728.16,0.0
MED101924,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, And Amphetamine Sulfate",0.0,12726.059999999998,40564.74,9213.82
MED000028,Sitagliptin,0.0,12724.800000000005,39386.6,0.0
MED015649,Salicylic Acid 3%,571.2,12712.68,36050.07,0.0
MED121114,Acetaminophen And Ibuprofen,0.0,12701.519999999997,44455.32,0.0
MED132018,Atorvastatin Calcium,0.0,12694.11,39850.14,0.0
MED115214,Magnesia Bromata,0.0,12647.920000000006,34762.939999999995,29891.7
MED073529,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate, And Amphetamine Sulfate",0.0,12625.44000000001,58737.76,15064.21
MED117372,"Octocrylene, Octisalate, And Avobenzone",0.0,12620.959999999992,53470.56,40406.73
MED039883,Lidocaine,0.0,12600.720000000008,40197.96,0.0
MED112620,"Dimethicone, Avobenzone, Homosalate, And Octisalate",0.0,12582.840000000004,42343.41,16442.63
MED051597,Dasatinib,0.0,12570.119999999995,58104.36,0.0
MED011809,Carglumic Acid,0.0,12562.5,57075.0,0.0
MED045242,"Loratadine, Pseudoephedrine Sulfate",0.0,12558.64,54306.81,0.0
MED089872,Viscum Mali Rk 23X,0.0,12549.24000000002,61744.31999999999,0.0
MED067876,Nicotine Polacrilex,0.0,12532.6,41205.94,2586.92
MED103094,Duloxetine Hydrochloride,0.0,12510.810000000003,38111.11,0.0
MED106591,"Mineral Oil, Petrolatum, Phenylephrine Hci",0.0,12496.33999999999,48737.740000000005,21150.34
MED091786,"Acetaminophen, Dextromethorphan Hydrobromide, Doxylamine Succinate, And Phenylephrine Hydrochloride",0.0,12462.329999999994,49584.89,0.0
MED036067,"Methenamine, Sodium Phosphate, Monobasic, Anhydrous, Phenyl Salicylate, Methylene Blue And Hyoscyamine Sulfate",0.0,12455.80999999999,45947.14000000001,15500.24
MED123960,Professional Choice Toothpaste,0.0,12427.899999999994,34574.3,3404.6
MED087427,Acidum Carbolicum,0.0,12424.5,56652.75,0.0
MED078553,Cool Comfort 48H Antiperspirant Deodorant,0.0,12404.1,31815.68,10117.12
MED069186,Zinc Oxide,0.0,12391.120000000004,45085.88,0.0
MED088849,Tobramycin,0.0,12377.87000000001,59895.25,0.0
MED107774,Calcifediol,0.0,12375.149999999998,32143.74,0.0
MED058553,Zinc Oxide,0.0,12369.629999999996,37159.72,22991.8
MED001474,Palbociclib,0.0,12353.999999999993,55046.4,8715.68
MED010400,Methocarbamol,0.0,12350.980000000003,59886.29,0.0
MED078337,Menthol,0.0,12331.279999999984,55269.240000000005,0.0
MED102227,"Baptisia Tinctoria, Echinacea (Angustifolia), Phytolacca Decandra, Hydrastis Canadensis, Arsenicum Album, Bryonia (Alba), Eupatorium Perfoliatum, Ferrum Phosphoricum, Gelsemium Sempervirens, Ipecacuanha, Rhus Tox.",0.0,12326.130000000005,59448.7,22834.6
MED122166,Diltiazem Hydrochloride,0.0,12325.680000000008,39677.13,464.06
MED023865,Clonidine Hydrochloride,0.0,12320.64,38502.0,0.0
MED117554,"Pramoxine Hcl, Zinc Oxide, Calamine",0.0,12294.18,31579.47,26511.16
MED036542,"Octinoxate, Titanium Dioixide, Octisalate",0.0,12294.11,51053.42,26229.28
MED077271,Carbamazepine,0.0,12277.669999999998,51774.61,0.0
MED000823,"Homosalate, Octisalate, Octocrylene, Zinc Oxide",0.0,12273.759999999997,38979.52,0.0
MED120610,Lamotrigine,0.0,12269.64,56024.03999999999,53650.14
MED025322,Azithromycin,0.0,12261.000000000007,54647.88,7952.49
MED093722,"Ibuprofen, Diphenhydramine Hcl",0.0,12259.380000000005,54305.67999999999,0.0
MED095068,Zinc Oxide,0.0,12259.099999999991,55084.61,0.0
MED093816,"Dextromethorphan Hydrobromide, Guaifenesin",0.0,12232.199999999995,49308.8,0.0
MED032097,Losartan Potassium And Hydrochlorothiazide,0.0,12212.639999999996,32093.28,0.0
MED132120,Gabapentin,0.0,12188.699999999995,31662.9,1055.43
MED001030,Nabumetone,0.0,12182.32,52715.32,20550.04
MED104482,Midodrine Hydrochloride,0.0,12171.68,52049.68,0.0
MED060174,Piper Methysticum,0.0,12163.200000000004,37803.15,0.0
MED042166,"Acetaminophen, Dextromethorphan Hydrobromide, Doxylamine Succinate",0.0,12149.509999999997,44638.61,44404.9
MED008954,Toxicodendron Pubescens Leaf,5977.71,12131.200000000004,49973.2,0.0
MED032173,Finasteride,0.0,12126.940000000002,38401.09,36957.44
MED095327,"Zinc Oxide, Octisalate, Octocrylene",256.37,12092.71,57519.09,9597.78
MED079958,Sodium Fluoride,0.0,12027.96,36711.36,0.0
MED124361,"Echinacea Purpurea, Wood Creosote, Thuja Occidentalis Leafy Twig",0.0,11992.860000000008,41786.28,0.0
MED002272,Famotidine,0.0,11985.85,49120.65,29472.39
MED091585,Paclitaxel,0.0,11983.44000000001,39519.48,22582.56
MED053010,Tapentadol Hydrochloride,0.0,11966.199999999995,41071.35,0.0
MED095067,Zinc Oxide,0.0,11951.170000000006,32068.71,25886.79
MED082269,Sotalol Hydrochloride Tablets Af,6678.11,11908.86,44177.91,0.0
MED068053,Buspirone Hydrochloride,0.0,11879.770000000004,30161.39,6045.14
MED062316,Clonidine Transdermal System,0.0,11866.819999999992,39037.32,32663.88
MED107907,Doxycycline Hyclate,0.0,11854.080000000002,40091.52,0.0
MED103778,Alcohol,0.0,11836.44,29911.77,2373.95
MED000567,Lidocaine,0.0,11814.0,42480.0,70.8
MED025023,Warfarin Sodium,0.0,11811.6,47095.44,0.0
MED054921,"Acetaminophen, Diphenhydramine Hydrochloride",0.0,11806.760000000002,37491.84,0.0
MED055296,Nicotine Polacrilex,0.0,11804.520000000004,33276.0,0.0
MED075313,Carvedilol,0.0,11796.47,50103.75,4185.0
MED007591,Valsartan,245.22,11775.400000000009,40271.4,5421.15
MED110982,Benzalkonium Chloride,0.0,11754.479999999996,32913.920000000006,5166.72
MED130588,Medicated Lotion Soap,0.0,11730.300000000005,56422.56,0.0
MED055719,Cyclophosphamide,0.0,11690.64,47709.48,39757.9
MED019570,Urtica Urens,0.0,11670.660000000003,39512.16,0.0
MED089804,Deflazacort,0.0,11661.960000000006,46101.48,0.0
MED122199,Losartan Potassium,0.0,11658.57,57407.91,12106.43
MED109439,Tizanidine Hydrochloride,0.0,11658.240000000002,29725.2,0.0
MED050812,Naproxen Sodium,0.0,11654.180000000004,30163.76,0.0
MED040607,Doxycycline Hyclate,0.0,11647.210000000006,54397.75,0.0
MED092675,Allopurinol,0.0,11631.199999999995,48427.6,0.0
MED093328,Trypan Blue,0.0,11615.760000000002,36520.44,33268.62
MED040857,Vasopressin,0.0,11604.880000000005,43120.63,18212.44
MED076792,Alcohol,0.0,11593.679999999991,35826.240000000005,0.0
MED022417,Nicotine Polacrilex,0.0,11579.039999999994,41041.44,16686.04
MED050295,Vertigo Syncope Drops,2982.88,11576.699999999995,38372.4,9694.08
MED046710,Docusate Sodium,0.0,11563.5,52806.0,5768.04
MED022976,"Arnica Montana Whole, Arisaema Triphyllum Root, Ferrosoferric Phosphate, Calcium Sulfide, Toxicodendron Pubescens Leaf, Spongia Officinalis Skeleton, Roasted",0.0,11554.900000000009,41665.60999999999,0.0
MED131256,Cisatracurium Besylate,0.0,11547.669999999998,36057.55,2400.2
MED051740,Gabapentin,0.0,11531.999999999996,29683.74,26651.53
MED021310,Cyclobenzaprine,0.0,11514.319999999992,42076.82,0.0
MED088245,Buspirone Hydrochloride,0.0,11514.12000000001,49280.8,6294.6
MED068606,Hydrocodone Bitartrate And Acetaminophen,798.96,11507.999999999996,31417.2,8116.11
MED021707,Dextrose Monohydrate,0.0,11502.010000000002,50002.38,0.0
MED100049,"Glycerin, Naphazoline Hydrochloride",0.0,11486.6,54660.1,12315.82
MED130521,Canagliflozin And Metformin Hydrochloride,0.0,11480.280000000006,46372.65,4556.85
MED094842,Rosuvastatin Calcium,0.0,11477.519999999997,33135.810000000005,24415.86
MED128173,Lomustine,1122.52,11454.479999999996,29128.32,22655.36
MED127712,"Octinoxate, Zinc Oxide",0.0,11453.36,50744.68,0.0
MED054027,Pregabalin,0.0,11450.85,36249.22,0.0
MED025596,Aluminum Zirconium Tetrachlorohydrex Gly,0.0,11398.879999999996,43588.78,7595.9
MED041731,Sunscreen,0.0,11398.86,36673.8,0.0
MED054457,"Zinc Oxide, Titanium Dioxide",0.0,11347.379999999996,44837.26,10843.56
MED070097,Arnica Montana 7%,0.0,11333.4,49406.5,2660.35
MED063300,Pregabalin,0.0,11332.860000000008,47325.06,31620.78
MED002450,Ondansetron Hydrochloride,0.0,11293.920000000006,54478.26,0.0
MED130230,Methotrexate,0.0,11274.120000000004,35821.1,0.0
MED076707,Magnesium Hydroxide,0.0,11272.520000000004,29126.18,0.0
MED074976,Carbamazepine,0.0,11270.600000000006,50501.88,10888.02
MED078425,"Cetirizine Hydrochloride, Pseudoephedrine Hydrochloride",0.0,11259.979999999992,30904.1,0.0
MED077986,Norgestimate And Ethinyl Estradiol,0.0,11248.159999999996,34210.11,0.0
MED105362,Benzonatate,0.0,11236.89,38097.240000000005,0.0
MED067918,Magnesium Hydroxide,0.0,11226.46,49532.56,28720.56
MED093414,Bisacodyl 5Mg,0.0,11222.850000000002,32754.3,8449.66
MED102927,Spironolactone,0.0,11200.21,33281.57,0.0
MED131976,Pregabalin,0.0,11163.480000000003,44954.04,1827.4
MED012396,Technetium Tc-99M,1915.23,11152.96,32131.84,0.0
MED028314,"Acetaminophen, Aspirin And Caffeine",0.0,11149.059999999983,55591.93000000001,8880.5
MED076275,Naproxen Sodium,0.0,11133.980000000003,55097.51,5983.44
MED009777,"Arnica Montana, Aurum Muriaticum, Cactus Grandiflorus, Convallaria Majalis, Digitalis Purpurea, Oryctolagus Cuniculus Heart, Spigelia Marilandica, Valeriana Officinalis, Veratrum Album",0.0,11133.639999999996,28978.88,9740.8
MED132386,"Dextromethorphan Hydrobromide, Guaifenesin",0.0,11116.600000000006,48158.5,0.0
MED009402,Zinc Sulfate Heptahydrate,0.0,11108.55999999999,42650.3,10160.15
MED059756,Levocetirizine Dihydrochloride,0.0,11089.679999999991,34046.4,3909.8
MED026490,Montelukast,0.0,11065.68,47173.02,6203.18
MED027340,Dextromethorphan Polistirex,0.0,11055.720000000008,44178.42,2742.52
MED135030,Meropenem,0.0,11050.440000000002,43021.74,13633.65
MED118756,Omeprazole,0.0,11042.399999999998,32157.6,22778.3
MED047442,Fingolimod,0.0,11040.48,29960.7,9079.0
MED102942,Levothyroxine Sodium,0.0,11028.36,39019.54,0.0
MED006838,Docetaxel,0.0,11024.0,53122.96,24682.13
MED072830,Octreotide Acetate,0.0,11002.35,52072.05,9737.05
MED134307,Athletes Foot Liquid,0.0,10967.319999999992,31399.83,0.0
MED135052,Methylphenidate,0.0,10959.840000000004,46064.16,14075.16
MED014643,Aprocitentan,0.0,10939.739999999998,35025.590000000004,0.0
MED075300,"Neomycin Sulfate, Polymyxin B Sulfate And Dexamethasone",0.0,10933.859999999995,28025.55,0.0
MED040905,Bumetanide,4414.04,10923.22,31248.56,10833.56
MED127575,Dimethicone,0.0,10918.199999999995,52771.3,0.0
MED034504,Ketorolac Tromethamine,0.0,10917.089999999997,50840.37,1286.39
MED069310,"Salix Nigra, Belladonna, Cerebellum (Suis), Aconitum Napellus",0.0,10911.450000000004,28067.85,2531.61
MED031458,Povidone-Iodine,0.0,10905.100000000006,39560.63,0.0
MED064004,Sars Nosode,0.0,10903.5,40444.2,0.0
MED135444,Diltiazem Hydrochloride,0.0,10860.959999999992,43090.41,21660.42
MED133936,Cyclobenzaprine Hydrochloride,0.0,10819.53,49193.4,0.0
MED127798,Zolmitriptan,0.0,10803.330000000002,35123.869999999995,0.0
MED051243,"Helonias Dioica, Lacticum Acidum, Pancreas Suis, Pancreatinum, Phosphoricum Acidum, Phosphorus, Syzygium Jambolanum, Thyroidinum, Uranium Nitricum.",0.0,10794.489999999998,41492.07,10074.42
MED065914,Acetaminophen,0.0,10791.6,43729.44,9841.92
MED059762,Triamcinolone Acetonide,0.0,10787.940000000006,29197.08,4066.26
MED077193,Spironolactone,0.0,10782.72,46874.88,21972.6
MED046130,Sodium Fluoride,0.0,10776.35,27604.33,0.0
MED038915,Sacubitril And Valsartan,0.0,10765.82,45952.96,0.0
MED106029,Demeclocycline,0.0,10748.519999999997,36609.59,0.0
MED006084,Cobaltum Phosphoricum,0.0,10743.15,35086.63,8244.9
MED118809,Chloroxylenol,418.08,10735.949999999995,46232.7,28064.06
MED054797,Famotidine,0.0,10735.900000000003,30746.52,0.0
MED076266,Hepar (Liver) 30X,0.0,10727.73,27164.460000000003,0.0
MED080448,Metformin Hydrochloride,0.0,10711.429999999997,28612.42,13177.96
MED024365,Potassium Citrate,0.0,10701.100000000006,35767.89,18358.74
MED106245,"Acetaminophen, Phenylephrine, Dextromethorphan Hbr, Guaifenesin Tablet, Film Coated",0.0,10674.309999999998,47026.22,0.0
MED047628,Menthol,0.0,10669.199999999995,32891.94,0.0
MED077323,Prednisone,0.0,10645.6,26768.0,0.0
MED078634,Rocuronium Bromide,0.0,10629.679999999997,28204.84,0.0
MED073748,Calcarea Sulphurica,0.0,10620.140000000009,51399.4,0.0
MED131836,"Peumus Boldus Leaf, Dioscorea Villosa Tuber, Strychnos Ignatii Seed, Cynara Scolymus Whole, Fumaria Officinalis Whole, Frangula Alnus Bark, And Rheum Officinale Root",0.0,10615.200000000004,33216.8,0.0
MED009255,Povidone-Iodine,0.0,10594.069999999996,28975.6,24642.8
MED117214,"Nitroglycerin, Dextrose",0.0,10581.799999999996,38916.76,6813.32
MED049711,Cyclobenzaprine Hydrochloride,2668.57,10576.51000000001,34239.869999999995,0.0
MED067682,Cephalexin,0.0,10563.299999999996,48529.47,0.0
MED073990,Cobaltum Sulphuricum,0.0,10555.36,32092.32,8185.71
MED109927,Salicylic Acid,0.0,10549.800000000005,35669.4,0.0
MED001721,Paclitaxel,0.0,10504.199999999995,33718.4,3412.96
MED105694,Magnesium Oxide,0.0,10491.350000000006,47204.45,24047.55
MED027373,Homosalate 10.00% Octocrylene 6.00% Avobenzone 3.00%,0.0,10482.740000000003,52280.02,0.0
MED019322,Sodium Fluoride,0.0,10461.75,49090.86,0.0
MED056133,Meloxicam,0.0,10458.0,45729.6,0.0
MED088014,Calcium Carbonate,0.0,10456.02,29232.1,0.0
MED040283,Lisinopril And Hydrochlorothiazide Tablets,0.0,10442.39,28789.04,5456.48
MED136325,Fluphenazine Hydrochloride,0.0,10440.080000000002,28832.79,3239.19
MED013957,Acetaminophen 500Mg,0.0,10437.480000000003,27160.2,0.0
MED053560,Sucralfate,0.0,10425.659999999996,39703.41,35848.71
MED080745,Amoxicillin,457.86,10422.160000000003,43670.46,0.0
MED004972,Dexmethylphenidate Hydrochloride,0.0,10407.04,30530.43,15360.03
MED079805,Vilazodone Hydrochloride,390.71,10401.719999999994,51846.9,0.0
MED010715,Oxygen,181.76,10390.919999999998,47926.350000000006,0.0
MED083240,Promethazine Hydrochloride,0.0,10381.25,45292.5,0.0
MED123033,"Avobenzone 3%, Homosalate 10%, Octocrylene 6%",0.0,10368.110000000004,28702.9,0.0
MED104568,Ibuprofen,0.0,10359.999999999996,30872.8,6925.52
MED019544,Vinca Minor,0.0,10348.800000000005,37359.3,0.0
MED063942,Zinc Oxide And Titanium Dioxide,6067.64,10341.54,38626.5,33359.25
MED036268,Benzocaine,0.0,10331.839999999997,49414.880000000005,14660.74
MED050235,Salicylic Acid,0.0,10326.420000000006,48157.2,5488.0
MED076724,Bisacodyl,0.0,10325.759999999997,38120.64,7941.8
MED049126,Sodium Bicarbonate,1076.93,10313.600000000006,51568.0,0.0
MED119840,Aluminum Chlorohydrate,7106.68,10312.919999999998,51170.94,0.0
MED123650,Allantoin 0.5%,0.0,10309.259999999997,44241.600000000006,0.0
MED028206,Metoprolol,0.0,10297.099999999997,28636.52,0.0
MED105363,"Butalbital, Acetaminophen, And Caffeine",0.0,10283.86,36669.86,7795.09
MED047432,Azithromycin,0.0,10279.8,26544.6,9733.02
MED133599,Benzalkonium Chloride,0.0,10276.499999999993,34386.3,11638.44
MED122476,Dexamethasone Sodium Phosphate,0.0,10272.079999999994,36434.58,0.0
MED114858,Benzocaine,1079.02,10268.580000000002,48338.64,0.0
MED092680,Etranacogene Dezaparvovec,0.0,10261.52,30368.08,20977.95
MED008883,"Elaps Corallinus, Crotalus Horridus, Bryonia, Calc. Fluor., Carduus Mar., Cholesterinum, Cinchona, Digitalis, Hamamelis, Hydrofluoricum Acidum, Lachesis, Lycopodium, Naja, Pulsatilla, Vipera Berus, Zinc. Met., Aesculus Hipp., Echinacea",0.0,10245.820000000009,44611.55,0.0
MED040284,Doxepin Hydrochloride,0.0,10231.299999999996,29041.54,20846.65
MED001306,Sodium Fluoride,0.0,10225.5,39342.42,21985.47
MED067807,Levothyroxine Sodium,0.0,10224.000000000007,39416.99999999999,5386.99
MED081801,Pregabalin,0.0,10219.920000000006,42404.52,0.0
MED063042,Nitrogen,0.0,10215.44999999999,40106.850000000006,763.94
