Inventory_ID,Medicine_ID,Supplier_ID,Batch_Number,Manufacturing_Date,Expiry_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Reorder_Level,Storage_Temperature,Warehouse_Location,Stock_Status,Last_Restock_Date
INV004457,MED079885,SUP0054,BAT322732,2024-10-21,2027-10-06,728,50.17,69.46,175,Room Temperature,WH-C,In Stock,2024-11-23
INV004458,MED037905,SUP0066,BAT411467,2024-11-24,2025-12-19,478,581.3,735.86,170,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-05-09
INV004459,MED116247,SUP0034,BAT285153,2024-03-17,2026-08-04,567,44.1,57.56,33,Frozen (-20Â°C),WH-D,In Stock,2024-05-02
INV004460,MED046263,SUP0060,BAT274201,2024-01-24,2026-11-09,103,99.9,127.6,56,Frozen (-20Â°C),WH-D,In Stock,2024-04-06
INV004461,MED050235,SUP0050,BAT107728,2024-10-07,2025-11-01,699,68.6,83.31,79,Frozen (-20Â°C),WH-A,In Stock,2024-11-24
INV004462,MED073425,SUP0003,BAT423401,2024-07-18,2027-05-04,889,298.89,377.48,60,Frozen (-20Â°C),WH-E,In Stock,2024-10-03
INV004463,MED014468,SUP0011,BAT658956,2025-05-01,2027-11-17,24,135.09,185.26,131,Room Temperature,WH-D,Low Stock,2025-06-27
INV004464,MED054921,SUP0017,BAT575558,2024-06-27,2026-06-17,560,66.24,87.1,170,Room Temperature,WH-A,In Stock,2024-08-03
INV004465,MED007895,SUP0003,BAT965696,2023-12-10,2026-01-28,670,455.85,552.89,71,Refrigerated (2â€“8Â°C),WH-B,In Stock,2024-05-27
INV004466,MED025303,SUP0025,BAT669606,2023-08-26,2024-10-19,669,573.22,708.11,139,Frozen (-20Â°C),WH-E,In Stock,2023-11-04
INV004467,MED136271,SUP0012,BAT972961,2025-04-19,2026-04-14,883,235.96,301.44,95,Frozen (-20Â°C),WH-B,In Stock,2025-05-23
INV004468,MED131975,SUP0052,BAT137596,2026-02-28,2028-05-18,915,98.25,130.33,150,Refrigerated (2â€“8Â°C),WH-C,In Stock,2026-04-20
INV004469,MED008689,SUP0074,BAT678192,2023-08-04,2025-08-23,697,533.01,677.01,200,Room Temperature,WH-B,In Stock,2023-10-10
INV004470,MED059635,SUP0004,BAT217477,2025-10-21,2028-08-06,413,198.65,241.09,58,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-12-22
INV004471,MED045189,SUP0049,BAT225322,2026-04-09,2027-10-31,893,401.0,546.17,117,Refrigerated (2â€“8Â°C),WH-A,In Stock,2026-05-03
INV004472,MED034365,SUP0029,BAT789466,2024-04-03,2025-03-29,395,125.79,172.71,138,Frozen (-20Â°C),WH-B,In Stock,2024-09-16
INV004473,MED048141,SUP0001,BAT600966,2025-04-14,2026-06-08,862,206.09,273.35,76,Refrigerated (2â€“8Â°C),WH-D,In Stock,2025-10-09
INV004474,MED054045,SUP0031,BAT347989,2023-10-31,2025-05-23,222,588.28,818.41,194,Refrigerated (2â€“8Â°C),WH-D,In Stock,2024-02-21
INV004475,MED046090,SUP0026,BAT332034,2024-02-13,2026-08-01,889,16.56,19.91,154,Frozen (-20Â°C),WH-C,In Stock,2024-05-19
INV004476,MED015796,SUP0051,BAT248491,2025-08-31,2027-11-19,32,429.45,552.32,48,Room Temperature,WH-A,Low Stock,2025-12-16
INV004477,MED042523,SUP0051,BAT480342,2023-08-01,2024-07-26,572,462.28,638.32,90,Refrigerated (2â€“8Â°C),WH-C,In Stock,2023-10-12
INV004478,MED081880,SUP0038,BAT507382,2025-02-28,2027-10-16,60,303.69,410.76,50,Frozen (-20Â°C),WH-A,In Stock,2025-04-25
INV004479,MED023149,SUP0028,BAT277400,2023-07-25,2024-10-17,1000,67.57,88.14,114,Frozen (-20Â°C),WH-A,In Stock,2023-11-13
INV004480,MED065518,SUP0003,BAT984027,2024-03-06,2026-05-25,27,581.58,711.85,141,Frozen (-20Â°C),WH-E,Low Stock,2024-06-18
INV004481,MED026023,SUP0050,BAT954332,2026-02-20,2028-05-10,355,171.94,209.57,30,Refrigerated (2â€“8Â°C),WH-B,In Stock,2026-07-20
INV004482,MED106793,SUP0019,BAT806362,2026-06-10,2029-01-25,200,405.95,515.21,179,Frozen (-20Â°C),WH-E,In Stock,2026-07-20
INV004483,MED134181,SUP0064,BAT922695,2024-06-22,2025-06-17,903,157.97,220.2,25,Frozen (-20Â°C),WH-D,In Stock,2024-08-12
INV004484,MED012947,SUP0004,BAT968645,2024-10-28,2026-10-18,232,295.29,398.76,97,Room Temperature,WH-C,In Stock,2025-02-06
INV004485,MED047886,SUP0019,BAT857682,2026-03-07,2027-05-31,955,562.91,713.45,137,Room Temperature,WH-C,In Stock,2026-07-20
INV004486,MED059756,SUP0075,BAT486088,2025-07-17,2026-07-12,969,34.6,45.87,38,Room Temperature,WH-D,In Stock,2025-12-22
INV004487,MED116650,SUP0075,BAT467097,2025-04-05,2027-06-24,994,257.71,356.54,105,Room Temperature,WH-D,In Stock,2025-06-09
INV004488,MED110248,SUP0018,BAT722333,2024-12-22,2026-06-15,639,27.62,37.47,48,Room Temperature,WH-E,In Stock,2025-04-21
INV004489,MED083188,SUP0021,BAT373752,2025-05-13,2026-06-07,522,162.15,208.54,54,Refrigerated (2â€“8Â°C),WH-D,In Stock,2025-11-09
INV004490,MED007722,SUP0020,BAT976650,2024-08-29,2026-09-18,438,71.85,87.07,100,Refrigerated (2â€“8Â°C),WH-A,In Stock,2024-09-14
INV004491,MED026802,SUP0023,BAT480638,2024-07-02,2026-04-23,929,398.14,484.16,76,Refrigerated (2â€“8Â°C),WH-A,In Stock,2024-10-07
INV004492,MED073734,SUP0054,BAT295533,2024-08-06,2026-12-24,929,211.12,292.45,172,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-08-28
INV004493,MED042245,SUP0005,BAT200888,2025-09-23,2027-04-16,627,213.84,280.1,34,Frozen (-20Â°C),WH-B,In Stock,2026-01-30
INV004494,MED089810,SUP0015,BAT567257,2024-08-08,2027-02-24,216,447.02,591.71,181,Room Temperature,WH-A,In Stock,2024-10-14
INV004495,MED122364,SUP0070,BAT271583,2025-12-03,2028-07-20,438,86.29,104.6,52,Refrigerated (2â€“8Â°C),WH-C,In Stock,2026-03-18
INV004496,MED062826,SUP0036,BAT855868,2025-11-04,2028-01-23,265,335.23,426.12,143,Room Temperature,WH-C,In Stock,2026-02-23
INV004497,MED008581,SUP0072,BAT374185,2025-07-12,2026-08-06,658,152.45,212.95,103,Frozen (-20Â°C),WH-E,In Stock,2025-08-15
INV004498,MED091304,SUP0020,BAT473484,2026-03-06,2027-03-01,592,311.21,380.91,68,Room Temperature,WH-E,In Stock,2026-07-20
INV004499,MED054958,SUP0043,BAT901856,2024-02-25,2025-10-17,541,515.7,652.09,198,Refrigerated (2â€“8Â°C),WH-B,In Stock,2024-05-11
INV004500,MED001474,SUP0032,BAT294676,2025-11-05,2027-08-27,120,458.72,561.67,162,Frozen (-20Â°C),WH-E,Low Stock,2026-04-13
INV004501,MED006919,SUP0045,BAT294695,2026-07-10,2028-01-01,787,510.87,647.67,35,Room Temperature,WH-D,In Stock,2026-07-20
INV004502,MED078985,SUP0029,BAT115697,2024-10-23,2025-11-17,572,177.26,216.42,159,Refrigerated (2â€“8Â°C),WH-D,In Stock,2025-01-04
INV004503,MED075570,SUP0052,BAT721250,2024-05-07,2027-02-21,593,78.2,94.11,190,Room Temperature,WH-D,In Stock,2024-06-07
INV004504,MED015740,SUP0075,BAT580455,2023-09-30,2026-04-17,490,583.08,788.27,100,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-01-13
INV004505,MED005500,SUP0056,BAT719810,2024-03-15,2025-12-05,516,480.1,621.33,141,Frozen (-20Â°C),WH-C,In Stock,2024-06-01
INV004506,MED039586,SUP0015,BAT909193,2025-05-01,2028-03-16,419,257.64,325.37,151,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-08-19
INV004507,MED026283,SUP0073,BAT495452,2024-07-23,2027-06-08,231,431.02,536.05,67,Refrigerated (2â€“8Â°C),WH-B,In Stock,2024-11-19
INV004508,MED078990,SUP0006,BAT299916,2023-12-29,2026-06-16,327,246.27,311.34,129,Room Temperature,WH-C,In Stock,2024-01-23
INV004509,MED010626,SUP0030,BAT423161,2024-08-15,2025-08-10,398,392.87,489.57,157,Frozen (-20Â°C),WH-E,In Stock,2024-12-22
INV004510,MED072781,SUP0050,BAT950038,2024-01-12,2026-08-29,766,24.87,31.61,135,Frozen (-20Â°C),WH-A,In Stock,2024-07-07
INV004511,MED093816,SUP0014,BAT593660,2023-08-05,2024-12-27,178,259.52,323.9,85,Refrigerated (2â€“8Â°C),WH-B,In Stock,2023-10-27
INV004512,MED075384,SUP0032,BAT660057,2023-10-21,2024-12-14,985,317.69,397.93,44,Refrigerated (2â€“8Â°C),WH-A,In Stock,2023-12-30
INV004513,MED031286,SUP0045,BAT806703,2026-04-02,2029-01-16,822,451.02,554.11,136,Room Temperature,WH-A,In Stock,2026-05-17
INV004514,MED018843,SUP0037,BAT583672,2025-09-09,2027-02-01,447,156.93,205.22,77,Room Temperature,WH-C,In Stock,2025-09-30
INV004515,MED050657,SUP0016,BAT394199,2025-05-13,2027-04-03,886,273.98,380.13,103,Room Temperature,WH-A,In Stock,2025-09-11
INV004516,MED105363,SUP0013,BAT916253,2025-10-09,2028-01-27,329,109.79,140.58,176,Refrigerated (2â€“8Â°C),WH-A,In Stock,2026-03-09
INV004517,MED001814,SUP0070,BAT778557,2026-06-25,2029-01-10,223,120.63,147.76,165,Frozen (-20Â°C),WH-C,In Stock,2026-07-20
INV004518,MED076889,SUP0065,BAT871542,2024-02-19,2026-02-08,915,10.82,14.13,135,Room Temperature,WH-C,In Stock,2024-06-08
INV004519,MED011397,SUP0066,BAT817003,2023-10-06,2026-09-20,280,569.06,774.65,97,Room Temperature,WH-E,In Stock,2023-11-23
INV004520,MED084302,SUP0022,BAT553226,2023-12-02,2026-01-20,263,25.22,35.0,121,Frozen (-20Â°C),WH-D,In Stock,2024-02-07
INV004521,MED035760,SUP0056,BAT975035,2024-09-05,2025-10-30,562,415.28,541.22,74,Room Temperature,WH-D,In Stock,2024-11-26
INV004522,MED022260,SUP0020,BAT718106,2024-09-05,2026-12-24,312,9.02,11.24,111,Frozen (-20Â°C),WH-E,In Stock,2024-09-21
INV004523,MED128127,SUP0030,BAT390648,2024-03-06,2026-10-22,407,296.6,371.05,98,Room Temperature,WH-D,In Stock,2024-04-10
INV004524,MED033110,SUP0072,BAT823976,2025-10-31,2028-03-19,208,555.88,719.87,84,Room Temperature,WH-B,In Stock,2025-12-09
INV004525,MED103171,SUP0063,BAT949169,2024-02-17,2026-07-06,360,539.35,718.32,113,Room Temperature,WH-C,In Stock,2024-03-22
INV004526,MED110306,SUP0065,BAT660913,2024-12-12,2026-01-06,81,241.53,292.9,76,Room Temperature,WH-B,In Stock,2025-02-09
INV004527,MED039411,SUP0065,BAT426011,2023-12-16,2026-10-31,769,275.77,331.66,158,Frozen (-20Â°C),WH-D,In Stock,2024-04-30
INV004528,MED050322,SUP0002,BAT595008,2024-06-12,2026-07-02,534,47.22,59.86,155,Room Temperature,WH-B,In Stock,2024-08-30
INV004529,MED094429,SUP0012,BAT537726,2026-03-31,2028-08-17,177,308.88,385.69,160,Frozen (-20Â°C),WH-B,In Stock,2026-05-04
INV004530,MED096309,SUP0070,BAT444913,2024-10-20,2027-10-05,793,536.19,746.97,167,Room Temperature,WH-D,In Stock,2024-11-18
INV004531,MED104579,SUP0067,BAT201088,2025-01-31,2027-02-20,353,358.17,447.36,88,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-07-11
INV004532,MED082635,SUP0020,BAT354774,2024-07-12,2025-08-06,171,183.8,239.37,186,Room Temperature,WH-A,Low Stock,2024-11-16
INV004533,MED054469,SUP0056,BAT938619,2024-06-11,2026-01-02,837,301.49,363.56,124,Frozen (-20Â°C),WH-E,In Stock,2024-07-09
INV004534,MED046285,SUP0050,BAT615074,2023-10-05,2024-11-28,720,510.01,669.27,44,Room Temperature,WH-C,In Stock,2023-12-29
INV004535,MED048331,SUP0057,BAT210303,2024-06-09,2025-07-04,195,81.26,106.43,132,Refrigerated (2â€“8Â°C),WH-E,In Stock,2024-11-14
INV004536,MED053022,SUP0052,BAT294845,2024-10-01,2026-11-20,659,258.31,313.6,167,Room Temperature,WH-B,In Stock,2025-03-04
INV004537,MED129541,SUP0058,BAT581497,2025-11-01,2026-10-27,986,368.68,490.36,73,Refrigerated (2â€“8Â°C),WH-A,In Stock,2026-03-02
INV004538,MED114917,SUP0031,BAT527440,2023-10-29,2025-11-17,784,178.61,239.27,146,Frozen (-20Â°C),WH-E,In Stock,2024-02-13
INV004539,MED040288,SUP0029,BAT535377,2025-10-26,2028-08-11,691,288.0,393.66,88,Refrigerated (2â€“8Â°C),WH-D,In Stock,2026-01-11
INV004540,MED125065,SUP0011,BAT631839,2025-01-28,2026-12-19,338,274.47,368.58,148,Frozen (-20Â°C),WH-C,In Stock,2025-04-09
INV004541,MED091033,SUP0018,BAT821412,2025-02-06,2026-11-28,225,48.86,68.14,130,Frozen (-20Â°C),WH-B,In Stock,2025-06-30
INV004542,MED070009,SUP0038,BAT427213,2024-06-25,2025-12-17,904,27.33,33.51,121,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-12-15
INV004543,MED000570,SUP0024,BAT468477,2025-09-26,2027-12-15,62,76.72,99.42,64,Frozen (-20Â°C),WH-B,Low Stock,2026-03-23
INV004544,MED100797,SUP0043,BAT927832,2023-12-14,2025-12-03,736,577.71,743.88,25,Refrigerated (2â€“8Â°C),WH-B,In Stock,2024-01-25
INV004545,MED122790,SUP0021,BAT717716,2025-03-09,2026-03-04,854,595.74,801.42,155,Room Temperature,WH-C,In Stock,2025-05-20
INV004546,MED035276,SUP0063,BAT367870,2024-01-21,2026-09-07,446,535.7,701.65,181,Room Temperature,WH-E,In Stock,2024-03-16
INV004547,MED118275,SUP0049,BAT434311,2025-05-04,2026-07-28,536,467.14,570.07,130,Frozen (-20Â°C),WH-D,In Stock,2025-05-22
INV004548,MED000404,SUP0064,BAT989153,2026-05-14,2027-11-05,803,408.66,509.59,77,Frozen (-20Â°C),WH-C,In Stock,2026-07-20
INV004549,MED006520,SUP0022,BAT809096,2026-03-11,2028-01-30,297,218.58,264.17,71,Refrigerated (2â€“8Â°C),WH-C,In Stock,2026-07-20
INV004550,MED073497,SUP0047,BAT482612,2025-05-05,2027-07-24,531,131.25,161.4,121,Room Temperature,WH-A,In Stock,2025-08-05
INV004551,MED109927,SUP0064,BAT802166,2023-07-27,2025-05-17,53,594.49,770.32,111,Frozen (-20Â°C),WH-C,Low Stock,2023-11-19
INV004552,MED019889,SUP0007,BAT700041,2025-10-26,2026-10-21,748,557.22,760.94,135,Refrigerated (2â€“8Â°C),WH-A,In Stock,2025-11-17
INV004553,MED106546,SUP0044,BAT303086,2023-12-30,2026-02-17,400,483.68,596.33,30,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-04-19
INV004554,MED061522,SUP0060,BAT836499,2024-01-24,2026-05-13,298,141.94,189.93,79,Refrigerated (2â€“8Â°C),WH-E,In Stock,2024-02-29
INV004555,MED073923,SUP0043,BAT580426,2025-05-31,2027-04-21,393,233.78,289.44,29,Room Temperature,WH-D,In Stock,2025-08-21
INV004556,MED004972,SUP0048,BAT303797,2024-11-14,2027-03-04,160,189.63,254.27,186,Refrigerated (2â€“8Â°C),WH-E,Low Stock,2025-04-17
INV004557,MED064764,SUP0049,BAT861197,2023-10-31,2026-03-19,508,455.89,594.26,144,Room Temperature,WH-C,In Stock,2023-12-14
INV004558,MED018739,SUP0038,BAT770485,2023-08-30,2025-02-20,226,318.23,398.43,103,Room Temperature,WH-B,In Stock,2023-12-30
INV004559,MED130125,SUP0050,BAT226814,2024-11-25,2027-01-14,51,99.11,133.65,67,Frozen (-20Â°C),WH-B,Low Stock,2025-05-15
INV004560,MED005056,SUP0038,BAT408602,2024-10-04,2025-11-28,75,168.43,230.74,75,Refrigerated (2â€“8Â°C),WH-C,Low Stock,2024-11-29
INV004561,MED134152,SUP0057,BAT736127,2023-09-21,2024-10-15,186,243.64,330.46,112,Frozen (-20Â°C),WH-D,In Stock,2024-02-04
INV004562,MED021918,SUP0032,BAT160189,2025-09-09,2028-04-26,962,212.33,291.47,132,Room Temperature,WH-D,In Stock,2025-11-16
INV004563,MED112620,SUP0010,BAT778796,2025-08-17,2026-11-10,288,145.51,188.75,50,Refrigerated (2â€“8Â°C),WH-D,In Stock,2025-09-14
INV004564,MED078672,SUP0047,BAT943623,2024-09-06,2027-07-23,727,166.43,219.74,58,Refrigerated (2â€“8Â°C),WH-B,In Stock,2024-10-23
INV004565,MED076095,SUP0011,BAT717981,2025-11-30,2028-02-18,335,351.66,430.31,140,Room Temperature,WH-A,In Stock,2026-03-05
INV004566,MED134960,SUP0040,BAT450730,2025-01-11,2027-09-28,944,325.17,430.82,66,Frozen (-20Â°C),WH-C,In Stock,2025-02-01
INV004567,MED048762,SUP0027,BAT687011,2026-07-07,2027-10-30,860,270.89,356.03,175,Room Temperature,WH-B,In Stock,2026-07-20
INV004568,MED108541,SUP0050,BAT505675,2026-04-13,2027-12-04,529,505.5,667.7,134,Frozen (-20Â°C),WH-D,In Stock,2026-07-20
INV004569,MED096416,SUP0002,BAT644590,2026-03-27,2028-07-14,223,548.18,766.02,169,Refrigerated (2â€“8Â°C),WH-A,In Stock,2026-07-20
INV004570,MED087885,SUP0031,BAT439268,2023-10-07,2026-08-22,292,36.5,45.85,181,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-03-29
INV004571,MED075904,SUP0036,BAT295305,2026-02-13,2027-03-10,141,183.59,232.92,117,Room Temperature,WH-D,In Stock,2026-06-23
INV004572,MED090748,SUP0053,BAT166840,2023-11-22,2026-06-09,256,497.19,612.85,142,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-03-01
INV004573,MED009514,SUP0059,BAT433033,2024-01-22,2026-08-09,612,559.29,713.86,56,Room Temperature,WH-B,In Stock,2024-04-08
INV004574,MED073566,SUP0070,BAT276517,2023-09-22,2025-04-14,422,570.04,753.51,158,Room Temperature,WH-A,In Stock,2023-12-26
INV004575,MED090631,SUP0048,BAT660925,2026-04-29,2028-07-17,0,218.15,266.42,145,Frozen (-20Â°C),WH-E,Out of Stock,2026-07-20
INV004576,MED035490,SUP0023,BAT437965,2025-10-04,2027-11-23,945,416.51,525.18,147,Frozen (-20Â°C),WH-D,In Stock,2026-03-24
INV004577,MED131775,SUP0032,BAT196459,2026-03-28,2029-03-12,66,244.94,313.83,157,Frozen (-20Â°C),WH-D,Low Stock,2026-07-20
INV004578,MED118771,SUP0068,BAT531134,2023-12-11,2025-11-30,812,460.53,588.77,82,Frozen (-20Â°C),WH-A,In Stock,2024-02-23
INV004579,MED039073,SUP0002,BAT307495,2024-05-07,2027-03-23,132,412.48,545.71,102,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-09-03
INV004580,MED005858,SUP0033,BAT521947,2025-10-10,2027-08-31,575,274.24,371.75,149,Room Temperature,WH-D,In Stock,2026-01-03
INV004581,MED048604,SUP0035,BAT941860,2024-12-10,2026-08-02,661,175.92,215.75,111,Frozen (-20Â°C),WH-D,In Stock,2025-05-18
INV004582,MED062007,SUP0022,BAT150747,2023-09-23,2024-11-16,875,371.37,512.25,160,Frozen (-20Â°C),WH-B,In Stock,2023-11-22
INV004583,MED087017,SUP0002,BAT124712,2024-06-18,2025-06-13,242,196.2,246.77,123,Refrigerated (2â€“8Â°C),WH-D,In Stock,2024-10-01
INV004584,MED083722,SUP0055,BAT749059,2025-11-24,2028-06-11,30,362.66,498.77,45,Room Temperature,WH-A,Low Stock,2025-12-19
INV004585,MED127776,SUP0041,BAT239495,2025-03-27,2026-03-22,900,557.07,739.48,56,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-06-19
INV004586,MED110457,SUP0035,BAT828960,2024-05-13,2026-07-02,518,585.76,713.83,131,Room Temperature,WH-D,In Stock,2024-09-13
INV004587,MED073596,SUP0074,BAT878842,2024-08-28,2026-03-21,241,264.35,361.71,109,Refrigerated (2â€“8Â°C),WH-B,In Stock,2024-11-08
INV004588,MED003559,SUP0012,BAT678196,2025-01-19,2026-09-11,457,578.08,703.4,125,Frozen (-20Â°C),WH-B,In Stock,2025-04-26
INV004589,MED092795,SUP0047,BAT155626,2025-11-15,2027-08-07,0,51.3,64.71,79,Frozen (-20Â°C),WH-D,Out of Stock,2025-12-16
INV004590,MED039591,SUP0024,BAT769453,2025-11-02,2027-09-23,211,382.55,491.81,90,Frozen (-20Â°C),WH-C,In Stock,2025-12-22
INV004591,MED046548,SUP0055,BAT884092,2023-11-28,2025-03-22,222,171.87,239.89,163,Refrigerated (2â€“8Â°C),WH-B,In Stock,2023-12-28
INV004592,MED069434,SUP0034,BAT417419,2023-11-04,2024-12-28,961,372.5,499.55,156,Frozen (-20Â°C),WH-E,In Stock,2024-04-21
INV004593,MED019722,SUP0039,BAT812662,2024-09-23,2026-07-15,343,160.98,198.98,188,Frozen (-20Â°C),WH-D,In Stock,2024-12-01
INV004594,MED021163,SUP0069,BAT800817,2025-12-02,2028-10-17,1,417.67,543.91,152,Room Temperature,WH-E,Low Stock,2026-05-31
INV004595,MED046849,SUP0059,BAT933711,2025-06-02,2026-07-27,743,465.9,602.24,90,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-08-18
INV004596,MED013982,SUP0065,BAT870951,2025-04-30,2026-04-25,714,531.39,652.39,162,Refrigerated (2â€“8Â°C),WH-A,In Stock,2025-08-18
INV004597,MED122015,SUP0045,BAT804244,2025-04-26,2028-04-10,415,51.46,62.36,114,Frozen (-20Â°C),WH-A,In Stock,2025-07-18
INV004598,MED106792,SUP0056,BAT213927,2024-02-02,2026-08-20,777,275.33,365.59,176,Room Temperature,WH-C,In Stock,2024-05-16
INV004599,MED038626,SUP0001,BAT343306,2024-03-20,2026-01-09,278,189.08,263.42,121,Frozen (-20Â°C),WH-C,In Stock,2024-08-18
INV004600,MED044430,SUP0017,BAT673623,2023-08-23,2026-06-08,259,15.03,19.79,197,Room Temperature,WH-B,In Stock,2023-11-28
INV004601,MED018670,SUP0074,BAT472161,2023-10-26,2026-01-13,505,13.98,19.16,87,Frozen (-20Â°C),WH-B,In Stock,2024-04-01
INV004602,MED093657,SUP0004,BAT990379,2023-10-06,2025-04-28,636,129.46,160.17,186,Frozen (-20Â°C),WH-B,In Stock,2023-12-29
INV004603,MED063079,SUP0019,BAT126327,2025-05-28,2028-02-12,787,425.58,590.65,119,Frozen (-20Â°C),WH-D,In Stock,2025-09-13
INV004604,MED132385,SUP0019,BAT629520,2025-03-29,2027-10-15,360,479.01,645.06,123,Refrigerated (2â€“8Â°C),WH-E,In Stock,2025-08-18
INV004605,MED110715,SUP0029,BAT974828,2024-11-01,2027-05-20,608,464.86,577.13,173,Room Temperature,WH-E,In Stock,2025-01-17
INV004606,MED109467,SUP0045,BAT183306,2026-05-19,2028-09-05,780,330.43,431.59,138,Room Temperature,WH-E,In Stock,2026-07-20
INV004607,MED001988,SUP0073,BAT456626,2026-04-03,2027-08-26,245,270.19,334.96,179,Frozen (-20Â°C),WH-A,In Stock,2026-07-20
INV004608,MED090767,SUP0072,BAT553157,2025-07-30,2028-03-16,596,315.96,404.69,199,Frozen (-20Â°C),WH-A,In Stock,2026-01-25
INV004609,MED134307,SUP0058,BAT890295,2025-03-10,2026-12-30,158,195.03,263.15,196,Frozen (-20Â°C),WH-D,Low Stock,2025-07-10
INV004610,MED000465,SUP0027,BAT264147,2026-01-22,2027-04-17,826,307.01,390.31,188,Refrigerated (2â€“8Â°C),WH-C,In Stock,2026-06-22
INV004611,MED009332,SUP0075,BAT678988,2023-09-24,2026-06-10,29,208.13,290.61,149,Room Temperature,WH-A,Low Stock,2023-11-11
INV004612,MED040430,SUP0052,BAT931677,2023-10-25,2025-12-13,203,17.42,22.29,173,Refrigerated (2â€“8Â°C),WH-E,In Stock,2024-01-21
INV004613,MED040338,SUP0062,BAT618972,2024-08-13,2027-03-01,42,182.23,247.63,63,Refrigerated (2â€“8Â°C),WH-A,Low Stock,2024-10-09
INV004614,MED109470,SUP0062,BAT346967,2024-02-13,2026-08-01,82,393.37,530.97,163,Room Temperature,WH-A,Low Stock,2024-06-30
INV004615,MED011270,SUP0024,BAT160738,2024-08-25,2027-08-10,494,368.2,513.3,71,Room Temperature,WH-D,In Stock,2024-12-19
INV004616,MED100867,SUP0033,BAT231413,2025-12-24,2027-02-17,792,251.99,323.57,125,Refrigerated (2â€“8Â°C),WH-A,In Stock,2026-06-20
INV004617,MED006116,SUP0063,BAT828109,2024-10-13,2026-09-03,452,255.08,312.99,112,Frozen (-20Â°C),WH-A,In Stock,2024-12-13
INV004619,MED014296,SUP0043,BAT266029,2023-10-24,2024-11-17,300,485.37,619.64,42,Refrigerated (2â€“8Â°C),WH-C,In Stock,2024-03-13
INV004620,MED034871,SUP0005,BAT676548,2025-09-01,2026-08-27,151,515.11,642.36,167,Refrigerated (2â€“8Â°C),WH-D,Low Stock,2025-11-30
INV004621,MED023129,SUP0028,BAT237052,2025-03-27,2027-03-17,283,73.83,94.22,146,Refrigerated (2â€“8Â°C),WH-A,In Stock,2025-06-14
INV004622,MED068702,SUP0059,BAT775173,2024-11-17,2027-02-05,529,531.9,655.78,161,Refrigerated (2â€“8Â°C),WH-A,In Stock,2025-03-28
INV004624,MED131172,SUP0069,BAT854968,2023-10-24,2026-09-08,664,276.38,372.28,49,Refrigerated (2â€“8Â°C),WH-C,In Stock,2023-12-04
INV004625,MED075706,SUP0055,BAT876154,2025-05-28,2027-10-15,375,455.03,586.98,141,Room Temperature,WH-B,In Stock,2025-11-20
INV004626,MED130592,SUP0029,BAT517820,2026-02-19,2029-01-04,640,451.46,624.94,175,Refrigerated (2â€“8Â°C),WH-E,In Stock,2026-05-26
INV004627,MED013313,SUP0003,BAT958091,2024-10-08,2027-08-24,535,326.26,447.18,97,Refrigerated (2â€“8Â°C),WH-B,In Stock,2025-02-23
INV004629,MED098168,SUP0070,BAT282554,2023-09-12,2025-10-31,1,96.58,134.3,31,Refrigerated (2â€“8Â°C),WH-C,Low Stock,2023-10-05
INV004630,MED054060,SUP0034,BAT568368,2025-07-01,2026-12-23,435,474.99,578.48,99,Refrigerated (2â€“8Â°C),WH-B,In Stock,2025-12-20
INV004631,MED086386,SUP0018,BAT458087,2024-01-02,2025-03-27,870,493.02,654.2,61,Room Temperature,WH-B,In Stock,2024-05-16
INV004632,MED135665,SUP0045,BAT631583,2024-06-20,2025-08-14,812,589.2,819.77,69,Frozen (-20Â°C),WH-B,In Stock,2024-11-03
INV004633,MED006115,SUP0070,BAT903913,2023-11-06,2026-09-21,563,593.48,713.72,188,Frozen (-20Â°C),WH-E,In Stock,2024-01-26
INV004634,MED115916,SUP0055,BAT828382,2023-12-29,2025-03-23,788,303.76,382.89,119,Frozen (-20Â°C),WH-B,In Stock,2024-02-24
INV004635,MED010244,SUP0051,BAT434033,2026-02-26,2028-05-16,90,84.46,103.16,50,Refrigerated (2â€“8Â°C),WH-E,In Stock,2026-04-14
INV004636,MED018436,SUP0001,BAT692096,2026-07-12,2027-10-05,421,584.63,808.29,134,Room Temperature,WH-A,In Stock,2026-07-20
INV004637,MED053568,SUP0020,BAT538535,2026-04-07,2027-09-29,108,12.43,16.82,43,Refrigerated (2â€“8Â°C),WH-E,In Stock,2026-07-20
INV004638,MED066104,SUP0068,BAT776099,2025-12-24,2027-08-16,750,65.01,84.16,103,Room Temperature,WH-C,In Stock,2026-04-25
