Inventory_ID,Medicine_ID,Supplier_ID,Batch_Number,Manufacturing_Date,Expiry_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Reorder_Level,Storage_Temperature,Warehouse_Location,Stock_Status,Last_Restock_Date
INV002279,MED001581,SUP0035,BAT181547,2026-05-02,2027-09-24,275,259.9,329.31,113,Room Temperature,WH-E,In Stock,2026-07-12
INV000772,MED001582,SUP0022,BAT555157,2023-11-23,2025-11-12,676,94.82,124.68,189,Frozen (-20°C),WH-E,In Stock,2023-12-17
INV001856,MED001582,SUP0061,BAT143995,2026-06-25,2029-01-10,376,457.32,588.1,168,Frozen (-20°C),WH-B,In Stock,2026-07-13
INV003006,MED001582,SUP0065,BAT112553,2025-06-09,2026-08-03,412,30.85,40.37,135,Room Temperature,WH-B,In Stock,2025-10-07
INV004854,MED001582,SUP0042,BAT178654,2025-04-27,2026-11-18,677,174.25,229.96,151,Room Temperature,WH-D,In Stock,2025-07-17
INV001482,MED001583,SUP0049,BAT146005,2025-03-31,2026-08-23,348,352.22,457.42,199,Frozen (-20°C),WH-D,In Stock,2025-06-11
INV003968,MED001584,SUP0033,BAT122268,2025-06-22,2027-09-10,930,327.15,448.12,127,Frozen (-20°C),WH-A,In Stock,2025-08-28
INV003467,MED001585,SUP0035,BAT155819,2025-09-20,2028-06-06,208,251.14,347.57,156,Frozen (-20°C),WH-E,In Stock,2025-10-21
INV000327,MED001586,SUP0015,BAT987599,2026-07-02,2028-05-22,382,240.38,293.31,194,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV001020,MED001586,SUP0022,BAT730134,2025-09-01,2027-02-23,214,583.19,767.11,73,Room Temperature,WH-C,In Stock,2025-12-14
INV001878,MED001587,SUP0072,BAT796241,2025-10-23,2027-05-16,70,535.98,666.04,144,Frozen (-20°C),WH-C,Low Stock,2025-12-23
INV002196,MED001587,SUP0016,BAT661485,2024-08-29,2026-11-17,857,28.99,39.88,83,Frozen (-20°C),WH-A,In Stock,2024-12-08
INV003500,MED001587,SUP0049,BAT736040,2024-08-11,2026-03-04,499,131.07,180.6,175,Refrigerated (2–8°C),WH-D,In Stock,2024-09-13
INV004365,MED001587,SUP0070,BAT556672,2025-09-05,2027-09-25,310,28.86,37.52,144,Room Temperature,WH-D,In Stock,2026-01-29
INV004602,MED001587,SUP0024,BAT538221,2023-09-02,2025-07-23,241,330.2,449.92,159,Refrigerated (2–8°C),WH-E,In Stock,2023-11-05
INV000567,MED001589,SUP0042,BAT250255,2024-02-07,2026-05-27,210,278.32,373.71,34,Frozen (-20°C),WH-A,In Stock,2024-03-26
INV003699,MED001589,SUP0047,BAT767881,2023-12-22,2026-06-09,649,539.93,726.85,95,Refrigerated (2–8°C),WH-B,In Stock,2024-01-16
INV004485,MED001589,SUP0028,BAT976132,2025-03-27,2028-03-11,849,562.64,725.11,98,Refrigerated (2–8°C),WH-D,In Stock,2025-05-05
INV000500,MED001590,SUP0065,BAT497455,2024-08-03,2025-07-29,877,466.73,582.37,118,Frozen (-20°C),WH-A,In Stock,2025-01-23
INV001761,MED001590,SUP0013,BAT339980,2026-02-04,2027-04-30,282,257.2,327.11,73,Refrigerated (2–8°C),WH-E,In Stock,2026-03-27
INV003085,MED001590,SUP0021,BAT956761,2025-05-15,2027-03-06,702,501.72,648.52,136,Frozen (-20°C),WH-E,In Stock,2025-10-06
INV003943,MED001590,SUP0016,BAT623885,2024-01-02,2025-08-24,588,217.31,292.74,106,Room Temperature,WH-B,In Stock,2024-05-12
INV004568,MED001590,SUP0068,BAT925349,2024-11-02,2026-06-25,114,53.14,66.81,192,Refrigerated (2–8°C),WH-C,Low Stock,2025-04-11
INV002868,MED001591,SUP0025,BAT530487,2024-06-28,2026-01-19,759,473.32,628.39,192,Refrigerated (2–8°C),WH-A,In Stock,2024-09-05
INV003987,MED001591,SUP0001,BAT559086,2024-03-03,2025-06-26,589,66.04,84.93,144,Frozen (-20°C),WH-C,In Stock,2024-07-10
INV003361,MED001592,SUP0018,BAT515374,2024-04-08,2025-07-02,492,428.56,594.89,100,Refrigerated (2–8°C),WH-C,In Stock,2024-05-01
INV000918,MED001593,SUP0060,BAT957939,2025-09-10,2027-05-03,668,223.56,273.64,138,Room Temperature,WH-A,In Stock,2026-03-05
INV001571,MED001595,SUP0035,BAT287664,2024-03-09,2027-02-22,345,302.78,413.91,56,Frozen (-20°C),WH-D,In Stock,2024-07-17
INV001634,MED001595,SUP0068,BAT293741,2024-04-03,2025-05-28,274,557.24,765.12,37,Refrigerated (2–8°C),WH-E,In Stock,2024-05-03
INV000463,MED001596,SUP0014,BAT225701,2023-12-28,2026-09-13,628,459.73,601.46,26,Room Temperature,WH-D,In Stock,2024-05-17
INV001751,MED001596,SUP0045,BAT796263,2023-09-08,2024-11-01,203,169.92,233.4,147,Frozen (-20°C),WH-B,In Stock,2023-12-09
INV002321,MED001596,SUP0036,BAT812685,2023-08-23,2025-03-15,846,505.04,696.84,94,Frozen (-20°C),WH-B,In Stock,2023-12-18
INV002816,MED001596,SUP0049,BAT253103,2023-09-21,2026-01-08,646,300.46,408.6,94,Frozen (-20°C),WH-A,In Stock,2023-11-24
INV003591,MED001596,SUP0040,BAT863273,2023-10-11,2025-05-03,648,211.96,274.89,52,Refrigerated (2–8°C),WH-E,In Stock,2024-04-03
INV000743,MED001597,SUP0052,BAT398776,2024-05-31,2025-08-24,502,442.85,613.05,135,Frozen (-20°C),WH-E,In Stock,2024-08-30
INV001300,MED001597,SUP0017,BAT666310,2025-07-03,2026-08-27,891,557.44,742.31,105,Room Temperature,WH-C,In Stock,2025-10-09
INV002913,MED001597,SUP0001,BAT416874,2025-02-15,2027-07-05,600,422.04,589.44,102,Frozen (-20°C),WH-B,In Stock,2025-03-13
INV004890,MED001597,SUP0017,BAT657530,2024-06-19,2026-07-09,816,464.05,646.34,190,Room Temperature,WH-E,In Stock,2024-10-03
INV001324,MED001598,SUP0020,BAT690225,2026-07-11,2028-10-28,819,220.78,275.11,161,Frozen (-20°C),WH-B,In Stock,2026-07-20
INV001625,MED001598,SUP0004,BAT912965,2023-09-08,2026-07-24,85,103.13,139.06,107,Frozen (-20°C),WH-E,Low Stock,2023-09-30
INV001661,MED001598,SUP0025,BAT459251,2025-03-23,2026-10-14,883,548.07,738.43,195,Frozen (-20°C),WH-B,In Stock,2025-08-07
INV004249,MED001598,SUP0011,BAT964416,2026-01-21,2027-09-13,189,581.99,728.69,33,Frozen (-20°C),WH-C,In Stock,2026-04-21
INV002889,MED001599,SUP0013,BAT663145,2025-02-12,2027-05-03,266,404.1,498.32,122,Room Temperature,WH-C,In Stock,2025-03-19
INV004315,MED001599,SUP0025,BAT937641,2025-02-01,2028-01-17,496,265.03,320.67,180,Refrigerated (2–8°C),WH-C,In Stock,2025-06-22
INV004318,MED001599,SUP0063,BAT453904,2024-12-30,2026-03-25,163,467.42,571.13,152,Room Temperature,WH-C,In Stock,2025-05-26
INV004729,MED001599,SUP0066,BAT745019,2024-02-02,2025-09-24,871,553.67,673.36,92,Room Temperature,WH-E,In Stock,2024-05-11
INV000058,MED001600,SUP0006,BAT890870,2023-09-22,2025-04-14,859,374.69,467.5,30,Refrigerated (2–8°C),WH-A,In Stock,2023-11-27
INV002284,MED001600,SUP0029,BAT600124,2026-07-17,2027-09-10,688,34.7,45.03,134,Frozen (-20°C),WH-D,In Stock,2026-07-20
INV004586,MED001600,SUP0011,BAT631839,2025-01-28,2026-12-19,350,274.47,368.58,148,Frozen (-20°C),WH-C,In Stock,2025-04-09
INV001859,MED001601,SUP0010,BAT481770,2023-09-21,2025-08-11,439,221.0,302.5,71,Frozen (-20°C),WH-D,In Stock,2024-03-05
INV002398,MED001601,SUP0047,BAT630935,2024-06-27,2026-07-17,430,225.89,312.9,60,Refrigerated (2–8°C),WH-B,In Stock,2024-11-05
INV003230,MED001601,SUP0004,BAT325203,2025-04-17,2027-08-05,796,259.88,340.06,85,Room Temperature,WH-E,In Stock,2025-06-13
INV004112,MED001601,SUP0004,BAT968162,2024-07-30,2026-10-18,959,138.51,181.98,110,Frozen (-20°C),WH-B,In Stock,2024-12-25
INV002032,MED001602,SUP0010,BAT490188,2025-03-18,2027-07-06,728,325.3,446.94,120,Frozen (-20°C),WH-D,In Stock,2025-04-30
INV003100,MED001602,SUP0036,BAT427819,2026-02-22,2028-11-08,675,522.38,659.21,89,Room Temperature,WH-A,In Stock,2026-07-20
INV000679,MED001603,SUP0016,BAT731024,2024-09-13,2027-03-02,189,214.16,260.88,196,Frozen (-20°C),WH-C,Low Stock,2024-11-18
INV000819,MED001603,SUP0017,BAT165014,2026-01-11,2027-02-05,625,261.94,319.66,185,Room Temperature,WH-E,In Stock,2026-04-13
INV000299,MED001604,SUP0034,BAT275073,2025-08-20,2026-12-13,750,464.0,559.52,55,Refrigerated (2–8°C),WH-C,In Stock,2025-11-11
INV000495,MED001605,SUP0061,BAT821846,2024-06-02,2026-04-23,254,302.45,404.43,65,Refrigerated (2–8°C),WH-A,In Stock,2024-07-09
INV002753,MED001605,SUP0040,BAT232976,2025-02-14,2027-10-02,879,179.96,229.58,63,Frozen (-20°C),WH-B,In Stock,2025-08-09
INV004327,MED001605,SUP0011,BAT438109,2023-10-06,2024-09-30,442,52.8,72.14,28,Refrigerated (2–8°C),WH-C,In Stock,2024-02-24
INV000292,MED001606,SUP0031,BAT618927,2025-09-18,2026-12-12,511,358.39,467.93,188,Room Temperature,WH-C,In Stock,2025-12-03
INV003492,MED001606,SUP0043,BAT758589,2025-05-28,2028-04-12,587,89.9,108.5,31,Room Temperature,WH-A,In Stock,2025-07-10
INV003614,MED001606,SUP0057,BAT785753,2024-12-02,2027-10-18,835,338.52,451.57,76,Refrigerated (2–8°C),WH-D,In Stock,2025-03-20
INV002897,MED001607,SUP0033,BAT934755,2023-09-26,2026-03-14,660,141.53,173.54,28,Frozen (-20°C),WH-A,In Stock,2024-02-12
INV004908,MED001608,SUP0025,BAT406513,2023-12-11,2025-07-03,244,207.97,254.91,89,Refrigerated (2–8°C),WH-D,In Stock,2024-04-17
INV000631,MED001609,SUP0004,BAT608623,2026-06-09,2027-09-02,916,434.23,572.55,85,Refrigerated (2–8°C),WH-D,In Stock,2026-07-12
INV003726,MED001609,SUP0030,BAT839601,2024-10-11,2026-11-30,157,343.77,439.69,71,Refrigerated (2–8°C),WH-E,In Stock,2025-01-14
INV004631,MED001609,SUP0041,BAT239495,2025-03-27,2026-03-22,913,557.07,739.48,56,Refrigerated (2–8°C),WH-E,In Stock,2025-06-19
INV000842,MED001610,SUP0036,BAT338804,2024-02-07,2025-05-02,368,329.89,417.89,34,Frozen (-20°C),WH-C,In Stock,2024-03-11
INV001598,MED001610,SUP0068,BAT168466,2026-02-05,2027-12-27,659,272.36,364.33,82,Refrigerated (2–8°C),WH-D,In Stock,2026-05-08
INV001910,MED001610,SUP0016,BAT647622,2026-04-17,2029-03-02,702,341.5,439.42,118,Room Temperature,WH-E,In Stock,2026-05-03
INV004430,MED001610,SUP0006,BAT279862,2026-05-07,2028-08-24,315,368.43,483.6,194,Frozen (-20°C),WH-D,In Stock,2026-07-20
INV000750,MED001611,SUP0024,BAT983855,2025-10-02,2026-10-27,426,191.8,257.94,101,Frozen (-20°C),WH-D,In Stock,2025-11-07
INV001329,MED001611,SUP0021,BAT777468,2025-11-25,2027-11-15,198,501.43,608.79,88,Refrigerated (2–8°C),WH-B,In Stock,2026-05-10
INV002386,MED001611,SUP0018,BAT320550,2025-10-27,2027-07-19,40,521.8,722.33,72,Refrigerated (2–8°C),WH-B,Low Stock,2026-01-16
INV000329,MED001612,SUP0046,BAT334081,2024-07-14,2026-07-04,751,80.77,108.7,100,Frozen (-20°C),WH-E,In Stock,2024-10-15
INV001431,MED001612,SUP0036,BAT681955,2025-06-17,2027-12-04,715,541.6,754.5,74,Frozen (-20°C),WH-E,In Stock,2025-09-24
INV004304,MED001612,SUP0032,BAT578560,2023-11-13,2025-04-06,373,319.82,390.16,137,Frozen (-20°C),WH-D,In Stock,2024-03-15
INV004410,MED001612,SUP0066,BAT321343,2025-03-17,2026-06-10,814,248.99,330.05,27,Frozen (-20°C),WH-A,In Stock,2025-08-23
INV001810,MED001613,SUP0029,BAT980525,2025-05-19,2027-12-05,941,377.82,524.96,125,Frozen (-20°C),WH-D,In Stock,2025-07-20
INV002790,MED001613,SUP0036,BAT521310,2025-12-10,2027-02-03,747,284.88,366.07,103,Room Temperature,WH-E,In Stock,2026-03-14
INV001725,MED001614,SUP0037,BAT286410,2026-05-14,2027-09-06,980,546.74,761.9,182,Frozen (-20°C),WH-D,In Stock,2026-07-20
INV002924,MED001614,SUP0019,BAT326151,2024-11-02,2026-06-25,388,473.56,645.41,30,Room Temperature,WH-D,In Stock,2025-01-27
INV003169,MED001614,SUP0038,BAT601761,2024-11-28,2026-12-18,416,553.07,671.42,55,Refrigerated (2–8°C),WH-D,In Stock,2025-03-12
INV003505,MED001614,SUP0009,BAT227172,2025-12-30,2028-04-18,757,20.7,27.35,55,Room Temperature,WH-D,In Stock,2026-01-19
INV003621,MED001615,SUP0038,BAT237898,2025-07-23,2026-12-15,720,297.94,386.27,146,Refrigerated (2–8°C),WH-C,In Stock,2025-10-17
INV004126,MED001615,SUP0051,BAT321423,2024-10-08,2026-09-28,498,523.14,659.62,60,Refrigerated (2–8°C),WH-E,In Stock,2025-01-05
INV000895,MED001617,SUP0006,BAT201546,2024-09-25,2027-01-13,384,314.44,437.83,179,Refrigerated (2–8°C),WH-D,In Stock,2024-10-11
INV003204,MED001617,SUP0018,BAT596589,2025-09-17,2028-09-01,902,280.62,338.19,92,Frozen (-20°C),WH-E,In Stock,2026-03-10
INV002771,MED001618,SUP0010,BAT759748,2025-11-09,2028-10-24,529,176.08,219.91,190,Frozen (-20°C),WH-D,In Stock,2026-01-26
INV004699,MED001618,SUP0020,BAT495970,2024-05-02,2026-06-21,927,137.83,189.15,77,Room Temperature,WH-C,In Stock,2024-09-16
INV003730,MED001619,SUP0063,BAT262797,2024-07-21,2027-01-07,146,14.6,19.8,56,Refrigerated (2–8°C),WH-B,In Stock,2024-12-26
INV000075,MED001620,SUP0029,BAT913373,2026-06-25,2028-06-14,930,181.93,239.73,138,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV000207,MED001620,SUP0038,BAT695361,2024-08-19,2026-01-11,876,538.74,735.59,188,Frozen (-20°C),WH-C,In Stock,2025-02-06
INV000836,MED001620,SUP0009,BAT275566,2026-05-27,2028-05-16,769,227.69,296.86,155,Room Temperature,WH-C,In Stock,2026-07-20
INV002768,MED001620,SUP0030,BAT608006,2025-06-22,2027-03-14,138,541.24,735.59,92,Refrigerated (2–8°C),WH-A,In Stock,2025-07-18
INV002048,MED001621,SUP0021,BAT310894,2024-10-25,2027-08-11,156,405.45,555.4,50,Frozen (-20°C),WH-B,In Stock,2025-04-13
INV000391,MED001622,SUP0039,BAT633030,2024-09-16,2027-05-04,973,221.19,267.83,112,Room Temperature,WH-D,In Stock,2025-01-25
INV003566,MED001623,SUP0052,BAT307429,2025-06-29,2027-08-18,516,424.09,544.07,131,Room Temperature,WH-B,In Stock,2025-10-18
INV000678,MED001625,SUP0066,BAT721990,2023-11-19,2026-02-06,930,30.75,38.76,89,Room Temperature,WH-A,In Stock,2024-01-03
INV001746,MED001625,SUP0047,BAT516422,2023-11-09,2026-03-28,177,530.61,664.89,34,Frozen (-20°C),WH-D,In Stock,2024-01-11
INV002495,MED001625,SUP0001,BAT281679,2025-01-11,2027-06-30,440,120.03,148.21,134,Room Temperature,WH-E,In Stock,2025-06-06
INV000173,MED001626,SUP0047,BAT633469,2024-10-22,2026-01-15,811,145.86,189.44,60,Refrigerated (2–8°C),WH-E,In Stock,2024-12-27
INV000584,MED001627,SUP0039,BAT555844,2025-06-25,2026-08-19,8,591.92,758.15,181,Room Temperature,WH-C,Low Stock,2025-12-06
INV001368,MED001627,SUP0052,BAT143610,2025-07-23,2026-08-17,830,426.04,582.74,193,Room Temperature,WH-E,In Stock,2025-12-07
INV004542,MED001627,SUP0074,BAT708540,2024-06-02,2026-04-23,903,528.97,696.01,28,Room Temperature,WH-E,In Stock,2024-10-14
INV000440,MED001628,SUP0075,BAT960307,2024-07-27,2027-02-12,270,435.89,552.94,67,Refrigerated (2–8°C),WH-E,In Stock,2024-12-19
INV000771,MED001628,SUP0047,BAT131208,2026-01-12,2027-05-07,734,566.47,689.37,157,Refrigerated (2–8°C),WH-D,In Stock,2026-01-29
INV003137,MED001628,SUP0026,BAT177878,2025-10-20,2027-10-10,483,503.68,668.48,172,Room Temperature,WH-D,In Stock,2026-01-21
INV001145,MED001630,SUP0037,BAT458163,2025-04-23,2026-07-17,418,305.49,375.65,132,Refrigerated (2–8°C),WH-B,In Stock,2025-05-28
INV004156,MED001630,SUP0013,BAT636966,2023-08-22,2024-11-14,412,326.63,392.7,96,Room Temperature,WH-D,In Stock,2023-12-16
INV000762,MED001631,SUP0061,BAT938603,2024-06-16,2027-01-02,289,401.9,492.66,47,Room Temperature,WH-B,In Stock,2024-08-23
INV000629,MED001632,SUP0020,BAT818530,2026-03-18,2028-06-05,163,553.99,670.77,196,Refrigerated (2–8°C),WH-C,Low Stock,2026-05-17
INV001257,MED001632,SUP0023,BAT583819,2026-05-10,2028-12-25,822,503.54,692.07,179,Room Temperature,WH-B,In Stock,2026-06-22
INV002220,MED001633,SUP0034,BAT642126,2026-06-26,2028-06-15,695,109.94,147.19,84,Refrigerated (2–8°C),WH-B,In Stock,2026-07-20
INV002575,MED001633,SUP0008,BAT263451,2024-04-16,2025-11-07,691,237.52,314.76,54,Frozen (-20°C),WH-D,In Stock,2024-05-18
INV003793,MED001633,SUP0068,BAT330939,2025-02-09,2027-04-30,181,539.12,652.2,200,Refrigerated (2–8°C),WH-E,Low Stock,2025-07-19
INV002978,MED001634,SUP0030,BAT282114,2026-06-09,2029-01-24,284,151.39,207.1,129,Refrigerated (2–8°C),WH-A,In Stock,2026-07-20
INV003000,MED001635,SUP0037,BAT360812,2026-07-02,2028-01-23,28,350.26,440.7,32,Refrigerated (2–8°C),WH-B,Low Stock,2026-07-20
INV004488,MED001635,SUP0023,BAT838674,2024-05-23,2027-01-08,674,237.26,323.99,181,Refrigerated (2–8°C),WH-C,In Stock,2024-08-03
INV001295,MED001636,SUP0066,BAT987409,2024-01-16,2026-07-04,624,595.81,804.57,191,Frozen (-20°C),WH-D,In Stock,2024-05-29
INV002135,MED001636,SUP0060,BAT326689,2026-02-20,2027-04-16,770,394.34,486.75,33,Room Temperature,WH-A,In Stock,2026-04-24
INV003003,MED001636,SUP0049,BAT264377,2024-05-13,2026-03-04,463,380.94,461.37,108,Room Temperature,WH-B,In Stock,2024-07-06
INV001437,MED001637,SUP0065,BAT396176,2024-12-10,2026-11-30,717,182.42,226.36,27,Refrigerated (2–8°C),WH-A,In Stock,2025-04-12
INV001969,MED001637,SUP0023,BAT756627,2023-12-05,2025-10-25,438,47.85,62.84,93,Frozen (-20°C),WH-C,In Stock,2024-01-11
INV002911,MED001637,SUP0059,BAT809175,2024-11-09,2026-01-03,780,457.38,552.94,145,Room Temperature,WH-B,In Stock,2025-05-06
INV003088,MED001637,SUP0040,BAT966980,2024-04-14,2025-09-06,914,223.95,300.21,81,Frozen (-20°C),WH-C,In Stock,2024-10-01
INV001601,MED001638,SUP0040,BAT882660,2025-10-24,2026-10-19,580,148.53,186.64,52,Room Temperature,WH-E,In Stock,2025-11-24
INV002391,MED001638,SUP0062,BAT447497,2025-05-08,2026-07-02,862,415.58,509.24,93,Refrigerated (2–8°C),WH-A,In Stock,2025-08-15
INV000460,MED001639,SUP0041,BAT532459,2025-07-13,2027-10-31,9,152.71,186.09,92,Frozen (-20°C),WH-C,Low Stock,2025-12-12
INV000470,MED001639,SUP0020,BAT595962,2023-08-09,2024-12-31,511,597.36,818.31,59,Frozen (-20°C),WH-E,In Stock,2023-12-09
INV001363,MED001639,SUP0073,BAT690730,2025-08-26,2026-10-20,193,374.42,462.92,187,Room Temperature,WH-C,In Stock,2025-10-24
INV001561,MED001639,SUP0048,BAT453558,2023-07-26,2024-10-18,790,125.02,153.72,153,Frozen (-20°C),WH-E,In Stock,2023-12-11
INV003210,MED001639,SUP0039,BAT877009,2024-11-09,2026-07-02,727,286.43,355.3,118,Frozen (-20°C),WH-E,In Stock,2025-04-01
INV003242,MED001639,SUP0061,BAT820360,2024-04-03,2027-01-18,667,447.53,608.9,138,Refrigerated (2–8°C),WH-E,In Stock,2024-05-13
INV003673,MED001639,SUP0039,BAT972886,2023-08-02,2026-06-17,261,500.84,644.79,120,Room Temperature,WH-E,In Stock,2023-11-08
INV004491,MED001639,SUP0017,BAT716653,2025-09-19,2026-12-13,530,271.3,355.89,39,Refrigerated (2–8°C),WH-A,In Stock,2025-11-26
INV003586,MED001640,SUP0072,BAT710328,2026-05-03,2029-02-16,927,297.21,384.95,141,Refrigerated (2–8°C),WH-C,In Stock,2026-07-20
INV004003,MED001640,SUP0058,BAT828537,2025-08-02,2026-09-26,205,527.11,658.94,146,Refrigerated (2–8°C),WH-B,In Stock,2026-01-13
INV000151,MED001641,SUP0018,BAT362147,2023-11-04,2026-06-21,895,334.95,408.81,120,Frozen (-20°C),WH-A,In Stock,2024-03-21
INV001108,MED001642,SUP0009,BAT560197,2025-12-12,2028-07-29,894,343.65,421.12,43,Frozen (-20°C),WH-C,In Stock,2026-04-02
INV002426,MED001642,SUP0030,BAT194396,2025-07-14,2027-11-01,998,202.61,254.49,60,Room Temperature,WH-D,In Stock,2025-12-29
INV003056,MED001642,SUP0055,BAT903989,2025-12-27,2028-04-15,893,49.26,66.83,54,Room Temperature,WH-B,In Stock,2026-02-08
INV000212,MED001643,SUP0028,BAT898867,2024-12-08,2027-08-25,894,317.68,414.77,45,Refrigerated (2–8°C),WH-A,In Stock,2025-05-24
INV002186,MED001643,SUP0024,BAT359139,2023-09-19,2024-12-12,52,368.72,512.6,104,Refrigerated (2–8°C),WH-A,Low Stock,2024-01-14
INV002929,MED001643,SUP0001,BAT439721,2024-12-09,2027-01-28,778,582.52,741.57,102,Room Temperature,WH-D,In Stock,2025-04-08
INV003847,MED001643,SUP0012,BAT504059,2025-01-20,2026-12-11,331,295.24,371.33,70,Room Temperature,WH-E,In Stock,2025-06-07
INV004355,MED001643,SUP0020,BAT595789,2025-10-31,2028-08-16,148,339.24,467.7,122,Frozen (-20°C),WH-C,In Stock,2026-04-23
INV004733,MED001643,SUP0003,BAT184235,2026-05-05,2028-01-25,987,400.31,506.14,193,Refrigerated (2–8°C),WH-B,In Stock,2026-07-12
INV002145,MED001644,SUP0069,BAT533716,2024-12-24,2027-03-14,438,406.31,497.88,156,Refrigerated (2–8°C),WH-D,In Stock,2025-05-30
INV002556,MED001644,SUP0002,BAT657322,2025-02-17,2027-11-04,246,541.07,668.13,61,Refrigerated (2–8°C),WH-E,In Stock,2025-04-20
INV002760,MED001644,SUP0071,BAT648440,2024-09-05,2025-08-31,780,479.91,608.55,176,Room Temperature,WH-E,In Stock,2024-09-29
INV004184,MED001644,SUP0054,BAT336800,2025-08-06,2028-02-22,89,480.87,599.99,145,Room Temperature,WH-C,Low Stock,2025-11-23
INV000607,MED001645,SUP0024,BAT216229,2024-08-01,2026-03-24,478,562.03,746.24,194,Refrigerated (2–8°C),WH-D,In Stock,2024-10-30
INV001159,MED001646,SUP0011,BAT880431,2024-10-18,2027-09-03,334,306.7,384.98,65,Frozen (-20°C),WH-E,In Stock,2024-11-21
INV001842,MED001647,SUP0073,BAT707418,2025-12-08,2028-05-26,526,531.46,718.99,64,Frozen (-20°C),WH-A,In Stock,2026-05-07
INV002583,MED001647,SUP0046,BAT271617,2025-12-13,2027-12-03,188,269.84,366.61,135,Room Temperature,WH-C,In Stock,2026-03-12
INV003918,MED001647,SUP0022,BAT382427,2024-05-13,2026-07-02,386,400.73,540.78,53,Refrigerated (2–8°C),WH-B,In Stock,2024-06-19
INV000228,MED001648,SUP0072,BAT327558,2026-03-28,2027-09-19,310,131.03,162.22,28,Frozen (-20°C),WH-A,In Stock,2026-07-06
INV002455,MED001648,SUP0035,BAT474509,2025-12-10,2028-03-29,269,585.91,770.41,130,Refrigerated (2–8°C),WH-A,In Stock,2026-03-09
INV002881,MED001648,SUP0047,BAT911785,2025-12-31,2027-11-21,833,236.95,285.53,64,Room Temperature,WH-C,In Stock,2026-06-07
INV003054,MED001649,SUP0059,BAT206639,2024-07-13,2026-07-03,246,351.99,464.98,143,Frozen (-20°C),WH-E,In Stock,2024-12-29
INV003427,MED001649,SUP0008,BAT943380,2024-07-23,2027-04-09,213,20.32,24.98,66,Frozen (-20°C),WH-E,In Stock,2024-12-03
INV000497,MED001650,SUP0057,BAT868804,2024-08-19,2025-08-14,366,154.16,186.21,59,Frozen (-20°C),WH-D,In Stock,2024-12-08
INV000779,MED001650,SUP0075,BAT693071,2026-07-17,2029-02-01,358,174.3,236.52,101,Frozen (-20°C),WH-E,In Stock,2026-07-20
INV001411,MED001650,SUP0041,BAT633506,2024-03-09,2025-03-04,825,149.56,184.77,52,Room Temperature,WH-B,In Stock,2024-04-25
INV004672,MED001650,SUP0029,BAT517820,2026-02-19,2029-01-04,648,451.46,624.94,175,Refrigerated (2–8°C),WH-E,In Stock,2026-05-26
INV001024,MED001651,SUP0014,BAT193992,2023-08-23,2026-03-10,106,451.22,597.76,152,Frozen (-20°C),WH-A,Low Stock,2023-12-21
INV001953,MED001651,SUP0012,BAT618391,2024-06-21,2025-07-16,124,229.96,291.86,75,Frozen (-20°C),WH-B,In Stock,2024-08-25
INV003831,MED001651,SUP0033,BAT311856,2025-07-23,2028-07-07,110,88.13,116.76,37,Frozen (-20°C),WH-C,In Stock,2025-09-04
INV003624,MED001652,SUP0047,BAT941300,2024-09-18,2026-12-07,607,472.17,643.62,83,Frozen (-20°C),WH-C,In Stock,2025-01-29
INV004109,MED001652,SUP0001,BAT482275,2024-08-24,2027-07-10,346,377.86,464.16,183,Frozen (-20°C),WH-B,In Stock,2024-12-17
INV001645,MED001653,SUP0019,BAT945097,2024-02-15,2025-04-10,728,275.57,356.39,178,Room Temperature,WH-E,In Stock,2024-03-25
INV002758,MED001653,SUP0048,BAT738350,2025-01-28,2027-04-18,886,153.0,196.66,27,Frozen (-20°C),WH-D,In Stock,2025-07-23
INV000125,MED001654,SUP0055,BAT986209,2023-09-12,2026-03-30,29,167.6,226.68,71,Refrigerated (2–8°C),WH-C,Low Stock,2023-12-04
INV000313,MED001654,SUP0039,BAT966529,2023-10-11,2025-04-03,151,428.14,596.69,48,Refrigerated (2–8°C),WH-E,In Stock,2024-01-17
INV000829,MED001654,SUP0049,BAT315289,2025-10-17,2027-03-11,371,48.87,58.94,27,Room Temperature,WH-B,In Stock,2025-11-02
INV001128,MED001654,SUP0014,BAT680170,2025-09-22,2028-08-07,879,280.78,369.09,161,Frozen (-20°C),WH-E,In Stock,2025-12-19
INV004778,MED001654,SUP0041,BAT116273,2025-06-02,2027-06-22,355,311.91,422.03,107,Frozen (-20°C),WH-A,In Stock,2025-09-25
INV001665,MED001655,SUP0049,BAT918433,2025-03-19,2027-08-06,619,448.88,599.34,178,Refrigerated (2–8°C),WH-A,In Stock,2025-09-14
INV002138,MED001655,SUP0009,BAT596984,2023-08-02,2025-09-20,313,247.2,345.25,87,Room Temperature,WH-B,In Stock,2023-10-21
INV000064,MED001656,SUP0069,BAT912270,2026-04-06,2028-05-25,845,164.7,225.7,176,Room Temperature,WH-C,In Stock,2026-07-20
INV000344,MED001656,SUP0025,BAT232315,2023-10-16,2025-11-04,699,125.14,170.76,136,Room Temperature,WH-E,In Stock,2023-11-20
