Inventory_ID,Medicine_ID,Supplier_ID,Category_ID,Manufacturing_Date,Expiry_Date,Last_Restock_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Inventory_Value,Potential_Sales_Value,Potential_Gross_Profit,Total_Revenue,Total_Quantity_Sold,Revenue_per_Transaction,Revenue_per_Unit_Sold,Total_Waste_Value,Total_Quantity_Wasted,Waste_Percentage,Waste_Cost_Ratio,Profit_per_Unit,Profit_Margin_Percentage,Markup_Percentage,Inventory_ROI,Cost_to_Revenue_Ratio,Days_to_Expiry,Inventory_Age_Days,Days_Since_Last_Restock,Stock_Difference,Stock_Coverage_Ratio,Low_Stock_Flag,Overstock_Flag,Out_of_Stock_Flag,Near_Expiry_Flag,ABC_Class,Movement_Type,Waste_Risk,Supplier_Risk,Business_Priority,Inventory_Criticality,Stock_Priority,Executive_Priority,Inventory_Health_Score,Sales_Performance_Score,Supplier_Performance_Index,Executive_Risk_Score
INV000571,MED063567,SUP0024,CAT014,2025-05-27,2027-03-18,2025-10-05,499,43.89,53.66,21901.11,26776.34,4875.229999999996,0.0,0.0,0.0,0.0,2589.51,59.0,11.823647294589176,0.1182364729458917,9.769999999999996,18.21,22.26,-100.0,0.0,228,432,301,467,15.59375,0,1,0,0,C,Medium Moving,Medium,High,Low,Low,Reduce Inventory,Medium,100,34.13,76.0,71.57
INV002614,MED010864,SUP0043,CAT003,2024-07-23,2027-02-08,2024-08-19,636,34.37,43.05,21859.32,27379.8,5520.48,0.0,0.0,0.0,0.0,4846.17,141.0,22.16981132075472,0.2216981132075471,8.68,20.16,25.25,-100.0,0.0,190,740,713,553,7.662650602409639,0,1,0,0,C,Medium Moving,High,Low,Low,Low,Reduce Inventory,Medium,90,38.56,81.0,68.82
INV003227,MED076205,SUP0005,CAT004,2026-06-23,2029-01-08,2026-07-20,74,295.15,388.23,21841.1,28729.02,6887.920000000002,0.0,0.0,0.0,0.0,15938.1,54.0,72.97297297297297,0.7297297297297298,93.08000000000004,23.98,31.54,-100.0,0.0,890,40,13,49,2.96,0,0,0,0,C,Medium Moving,Critical,High,Low,Low,Healthy Stock,Medium,100,47.8,73.0,66.73
INV004767,MED046596,SUP0021,CAT015,2025-11-14,2028-07-01,2026-01-27,37,589.69,794.55,21818.53,29398.35,7579.819999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.8599999999999,25.78,34.74,-100.0,0.0,699,261,187,-107,0.2569444444444444,1,0,0,0,C,Medium Moving,Low,High,Low,Low,Immediate Replenishment,Medium,85,52.59,67.0,73.21
INV003288,MED014861,SUP0029,CAT015,2025-11-10,2028-03-29,2026-03-17,83,262.69,349.92,21803.27,29043.36,7240.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.23000000000002,24.93,33.21,-100.0,0.0,605,265,138,-70,0.5424836601307189,1,0,0,0,C,Medium Moving,Low,High,Low,Low,Immediate Replenishment,Medium,95,50.43,77.0,77.45
INV004245,MED086541,SUP0008,CAT015,2026-05-29,2027-09-21,2026-07-20,54,403.58,486.0,21793.32,26244.0,4450.68,0.0,0.0,0.0,0.0,8878.76,22.0,40.74074074074074,0.4074074074074074,82.42000000000002,16.96,20.42,-100.0,0.0,415,65,13,-93,0.3673469387755102,1,0,0,0,C,Medium Moving,Critical,High,Low,Low,Immediate Replenishment,Medium,95,31.13,81.0,65.18
INV000984,MED072783,SUP0002,CAT007,2024-03-04,2025-06-27,2024-04-03,902,24.11,32.55,21747.22,29360.1,7612.879999999997,0.0,0.0,0.0,0.0,2266.34,94.0,10.42128603104213,0.1042128603104212,8.439999999999998,25.93,35.01,-100.0,0.0,-401,881,851,713,4.772486772486772,0,1,0,1,C,Medium Moving,Medium,Medium,Low,Low,Reduce Inventory,Medium,75,53.01,82.0,70.54
INV004526,MED110306,SUP0065,CAT005,2024-12-12,2026-01-06,2025-02-09,90,241.53,292.9,21737.7,26361.0,4623.299999999996,0.0,0.0,0.0,0.0,5555.19,23.0,25.555555555555557,0.2555555555555555,51.369999999999976,17.54,21.27,-100.0,0.0,-208,598,539,14,1.1842105263157894,0,0,0,1,C,Medium Moving,High,Low,Low,Low,Sell Immediately,Medium,80,32.47,73.0,61.48
INV001297,MED087917,SUP0049,CAT003,2026-06-30,2027-11-22,2026-07-20,102,212.46,264.41,21670.92,26969.820000000003,5298.9000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95000000000002,19.65,24.45,-100.0,0.0,477,33,13,74,3.642857142857143,0,1,0,0,C,Medium Moving,Low,Low,Low,Low,Reduce Inventory,Medium,90,37.37,69.0,69.93
INV000387,MED081358,SUP0029,CAT015,2025-09-03,2027-08-24,2025-11-17,80,269.29,354.01,21543.2,28320.8,6777.599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71999999999997,23.93,31.46,-100.0,0.0,387,333,258,-62,0.5633802816901409,1,0,0,0,C,Medium Moving,Low,High,Low,Low,Immediate Replenishment,Medium,95,47.66,77.0,76.48
INV004183,MED067675,SUP0010,CAT007,2024-05-20,2025-07-14,2024-08-04,328,65.68,90.48,21543.04,29677.44,8134.4000000000015,0.0,0.0,0.0,0.0,4203.52,64.0,19.51219512195122,0.1951219512195122,24.8,27.41,37.76,-100.0,0.0,-384,804,728,277,6.431372549019608,0,1,0,1,C,Medium Moving,High,Medium,Low,Low,Reduce Inventory,Medium,75,57.32,88.0,71.59
INV003018,MED086633,SUP0039,CAT005,2025-08-27,2028-02-13,2026-02-17,52,413.53,569.82,21503.56,29630.640000000003,8127.080000000005,0.0,0.0,0.0,0.0,7443.54,18.0,34.61538461538461,0.3461538461538462,156.29000000000008,27.43,37.79,-100.0,0.0,560,340,166,-147,0.2613065326633166,1,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Immediate Replenishment,Medium,85,57.37,73.0,70.59
INV003695,MED050561,SUP0025,CAT015,2024-06-25,2027-01-11,2024-12-20,378,56.73,79.3,21443.94,29975.4,8531.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57,28.46,39.78,-100.0,0.0,162,768,590,345,11.454545454545457,0,1,0,0,C,Medium Moving,Low,Medium,Low,Low,Reduce Inventory,Low,100,60.17,81.0,83.21
INV003013,MED059277,SUP0063,CAT004,2024-11-04,2027-05-23,2025-01-18,256,83.73,112.12,21434.88,28702.72,7267.84,0.0,0.0,0.0,0.0,8540.46,102.0,39.84375,0.3984374999999999,28.39,25.32,33.91,-100.0,0.0,294,636,561,62,1.3195876288659794,0,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Healthy Stock,Medium,100,51.33,88.0,75.19
INV004267,MED013353,SUP0001,CAT002,2025-03-04,2027-08-21,2025-05-01,423,50.67,68.9,21433.41,29144.7,7711.290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.230000000000004,26.46,35.98,-100.0,0.0,384,516,458,358,6.507692307692308,0,1,0,0,C,Medium Moving,Low,Low,Low,Low,Reduce Inventory,Medium,90,54.55,76.0,76.99
INV000860,MED088210,SUP0051,CAT001,2024-03-24,2025-10-15,2024-06-01,108,197.4,237.47,21319.2,25646.76,4327.559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06999999999999,16.87,20.3,-100.0,0.0,-291,861,792,-8,0.9310344827586208,1,0,0,1,C,Medium Moving,Low,Low,Medium,Low,Immediate Replenishment,High,60,30.95,72.0,57.63
INV003927,MED075478,SUP0005,CAT003,2023-10-10,2026-03-28,2024-02-08,469,45.37,57.26,21278.53,26854.94,5576.41,0.0,0.0,0.0,0.0,4128.67,91.0,19.402985074626866,0.1940298507462686,11.89,20.76,26.21,-100.0,0.0,-127,1027,906,308,2.9130434782608696,0,0,0,1,C,Medium Moving,High,High,Low,Low,Sell Immediately,Medium,90,39.87,73.0,68.49
INV002871,MED023388,SUP0075,CAT014,2026-02-26,2027-02-21,2026-07-09,283,75.13,95.15,21261.79,26927.45,5665.660000000004,0.0,0.0,0.0,0.0,9917.16,132.0,46.64310954063604,0.4664310954063604,20.02000000000001,21.04,26.65,-100.0,0.0,203,157,24,214,4.101449275362318,0,1,0,0,C,Medium Moving,Critical,Low,Low,Low,Reduce Inventory,Medium,90,40.54,83.0,66.14
INV001581,MED046810,SUP0036,CAT001,2025-12-09,2028-11-23,2025-12-27,484,43.85,56.61,21223.4,27399.24,6175.8399999999965,0.0,0.0,0.0,0.0,1622.45,37.0,7.644628099173553,0.0764462809917355,12.759999999999998,22.54,29.1,-100.0,0.0,844,236,218,324,3.025,0,1,0,0,C,Medium Moving,Medium,Low,Low,Low,Reduce Inventory,Medium,100,44.19,85.0,77.07
INV000106,MED136071,SUP0072,CAT015,2024-01-21,2026-01-10,2024-02-08,270,78.54,100.04,21205.800000000003,27010.800000000003,5805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.49,27.37,-100.0,0.0,-204,924,906,108,1.6666666666666667,0,0,0,1,C,Medium Moving,Low,Low,Low,Low,Sell Immediately,Medium,80,41.67,82.0,69.88
INV004621,MED023129,SUP0028,CAT004,2025-03-27,2027-03-17,2025-06-14,287,73.83,94.22,21189.21,27041.14,5851.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,21.64,27.62,-100.0,0.0,227,493,414,141,1.9657534246575343,0,0,0,0,C,Medium Moving,Low,Low,Low,Low,Healthy Stock,Medium,100,42.06,87.0,77.77
INV004436,MED110624,SUP0042,CAT003,2025-05-18,2028-04-02,2025-10-13,45,470.25,580.35,21161.25,26115.75,4954.5,0.0,0.0,0.0,0.0,9875.25,21.0,46.66666666666666,0.4666666666666667,110.10000000000002,18.97,23.41,-100.0,0.0,609,441,293,-58,0.4368932038834951,1,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Immediate Replenishment,Medium,85,35.79,77.0,61.83
INV002370,MED006150,SUP0001,CAT015,2025-10-03,2027-06-25,2025-12-19,218,97.06,131.49,21159.08,28664.820000000003,7505.740000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.43000000000001,26.18,35.47,-100.0,0.0,327,303,226,21,1.1065989847715736,0,0,0,0,C,Medium Moving,Low,Low,Low,Low,Healthy Stock,Low,100,53.79,76.0,80.23
INV004149,MED014694,SUP0009,CAT003,2024-06-17,2027-05-03,2024-09-07,118,179.19,243.91,21144.42,28781.38,7636.960000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.72,26.53,36.12,-100.0,0.0,274,776,694,53,1.8153846153846156,0,0,0,0,C,Medium Moving,Low,High,Low,Low,Healthy Stock,Low,100,54.74,76.0,80.56
INV000932,MED114474,SUP0069,CAT005,2025-06-26,2027-01-17,2025-11-23,700,30.2,38.95,21140.0,27265.000000000004,6125.000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.750000000000004,22.46,28.97,-100.0,0.0,168,402,252,520,3.888888888888889,0,1,0,0,C,Medium Moving,Low,Low,Low,Low,Reduce Inventory,Medium,100,44.04,85.0,78.16
INV004841,MED000020,SUP0018,CAT005,2025-03-21,2027-06-09,2025-05-06,289,73.12,90.57,21131.68,26174.73,5043.049999999999,5188.26,9.0,2594.13,576.4733333333334,4240.96,58.0,19.463087248322147,0.2006920415224913,17.44999999999999,19.27,23.86,-75.44795302597805,4.072980151341683,311,499,453,176,2.557522123893805,0,0,0,0,C,Fast Moving,High,Low,Low,Low,Healthy Stock,Low,100,75.73,92.0,87.39
INV002498,MED078522,SUP0013,CAT015,2025-09-10,2026-10-05,2025-10-15,331,63.83,85.56,21127.73,28320.36,7192.630000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.730000000000004,25.4,34.04,-100.0,0.0,64,326,291,183,2.2364864864864864,0,0,0,1,C,Medium Moving,Low,Medium,Low,Low,Sell Immediately,Medium,90,51.55,88.0,77.74
INV000369,MED002357,SUP0001,CAT003,2024-12-11,2026-07-04,2025-03-24,319,66.11,85.99,21089.09,27430.81,6341.7199999999975,0.0,0.0,0.0,0.0,2842.73,43.0,13.479623824451412,0.1347962382445141,19.879999999999995,23.12,30.07,-100.0,0.0,-29,599,496,261,5.5,0,1,0,1,C,Medium Moving,Medium,Low,Medium,Low,Reduce Inventory,Medium,65,45.6,76.0,63.09
INV000866,MED048561,SUP0026,CAT015,2025-08-28,2027-02-19,2026-02-23,38,554.43,731.63,21068.34,27801.94,6733.600000000002,0.0,0.0,0.0,0.0,15524.04,28.0,73.68421052631578,0.7368421052631581,177.20000000000005,24.22,31.96,-100.0,0.0,201,339,160,-47,0.4470588235294118,1,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Immediate Replenishment,Medium,95,48.45,85.0,66.9
INV001951,MED129745,SUP0023,CAT015,2023-12-05,2025-10-25,2024-01-11,438,47.85,62.84,20958.3,27523.92,6565.620000000003,0.0,0.0,0.0,0.0,7560.3,158.0,36.07305936073059,0.3607305936073059,14.990000000000002,23.85,31.33,-100.0,0.0,-281,971,934,345,4.709677419354839,0,1,0,1,C,Medium Moving,Critical,High,Low,Low,Reduce Inventory,Medium,75,47.46,84.0,65.05
INV004137,MED093507,SUP0054,CAT004,2023-08-27,2024-11-19,2023-09-23,85,246.39,300.13,20943.15,25511.05,4567.9000000000015,0.0,0.0,0.0,0.0,14044.23,57.0,67.05882352941175,0.6705882352941177,53.74000000000001,17.91,21.81,-100.0,0.0,-621,1071,1044,-19,0.8173076923076923,1,0,0,1,C,Medium Moving,Critical,Low,Medium,Low,Immediate Replenishment,High,60,33.41,83.0,50.08
INV004046,MED039480,SUP0037,CAT005,2023-10-31,2025-08-21,2023-12-27,118,177.43,224.25,20936.74,26461.5,5524.759999999998,0.0,0.0,0.0,0.0,354.86,2.0,1.694915254237288,0.0169491525423728,46.81999999999999,20.88,26.39,-100.0,0.0,-346,1006,949,-60,0.6629213483146067,1,0,0,1,C,Medium Moving,Low,Low,Medium,Low,Immediate Replenishment,Medium,60,40.12,73.0,60.74
INV003228,MED020344,SUP0010,CAT003,2025-10-19,2027-06-11,2026-01-07,390,53.63,65.46,20915.7,25529.4,4613.699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.829999999999991,18.07,22.06,-100.0,0.0,313,287,207,199,2.0418848167539267,0,0,0,0,C,Medium Moving,Low,Medium,Low,Low,Healthy Stock,Medium,100,33.79,88.0,75.03
INV003788,MED105188,SUP0049,CAT015,2024-08-10,2027-04-27,2024-10-19,708,29.43,35.92,20836.44,25431.36,4594.920000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.490000000000002,18.07,22.05,-100.0,0.0,268,722,652,554,4.597402597402597,0,1,0,0,C,Medium Moving,Low,Low,Low,Low,Reduce Inventory,Medium,90,33.79,69.0,68.68
INV003780,MED133894,SUP0038,CAT004,2026-02-12,2028-07-31,2026-07-20,52,397.5,541.03,20670.0,28133.56,7463.559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.52999999999997,26.53,36.11,-100.0,0.0,729,171,13,6,1.1304347826086956,0,0,0,0,C,Medium Moving,Low,Medium,Low,Low,Healthy Stock,Low,100,54.74,78.0,80.86
INV003813,MED110864,SUP0042,CAT005,2025-11-18,2028-08-04,2026-03-19,82,251.68,351.64,20637.76,28834.48,8196.719999999998,411.11,1.0,411.11,411.11,3020.16,12.0,14.457831325301203,0.1463414634146341,99.95999999999998,28.43,39.72,-98.00797179538864,50.200092432682254,733,257,136,-50,0.6212121212121212,1,0,0,0,C,Fast Moving,Medium,Low,Low,Low,Immediate Replenishment,Low,85,92.25,77.0,86.42
INV000649,MED025988,SUP0031,CAT003,2023-10-13,2025-08-03,2024-03-23,129,159.94,197.83,20632.26,25520.070000000003,4887.810000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.890000000000015,19.15,23.69,-100.0,0.0,-364,1024,862,-8,0.9416058394160584,1,0,0,1,C,Medium Moving,Low,Low,Medium,Low,Immediate Replenishment,Medium,60,36.26,80.0,60.69
INV003279,MED063146,SUP0005,CAT015,2024-11-13,2027-03-03,2025-03-23,65,315.06,380.91,20478.9,24759.15,4280.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85000000000002,17.29,20.9,-100.0,0.0,213,627,497,39,2.5,0,0,0,0,C,Medium Moving,Low,High,Low,Low,Healthy Stock,Medium,100,31.89,73.0,72.11
INV004769,MED123754,SUP0002,CAT014,2025-09-30,2028-04-17,2026-03-27,304,67.35,90.77,20474.4,27594.08,7119.68,114.21,1.0,114.21,114.21,8149.35,121.0,39.67213114754099,0.3980263157894737,23.42,25.8,34.77,-99.44218145586684,179.26976622012083,624,306,128,247,5.333333333333333,0,1,0,0,C,Fast Moving,Critical,Medium,Low,Low,Reduce Inventory,Low,100,84.09,82.0,85.78
INV002427,MED008184,SUP0040,CAT005,2026-05-28,2028-10-14,2026-07-20,107,190.26,240.05,20357.82,25685.35,5327.5300000000025,0.0,0.0,0.0,0.0,19977.3,105.0,98.13084112149532,0.9813084112149532,49.79000000000002,20.74,26.17,-100.0,0.0,804,66,13,63,2.4318181818181817,0,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Healthy Stock,High,100,39.82,69.0,59.57
INV003791,MED033323,SUP0012,CAT006,2026-03-12,2028-07-29,2026-07-20,49,412.07,499.99,20191.43,24499.51,4308.080000000002,0.0,0.0,0.0,0.0,11125.89,27.0,55.10204081632652,0.5510204081632653,87.92000000000002,17.58,21.34,-100.0,0.0,727,143,13,-16,0.7538461538461538,1,0,0,0,C,Medium Moving,Critical,High,Low,Low,Immediate Replenishment,Medium,95,32.59,73.0,62.34
INV001216,MED068127,SUP0020,CAT003,2025-04-18,2027-04-08,2025-09-03,35,575.32,738.91,20136.2,25861.85,5725.649999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.58999999999992,22.14,28.43,-100.0,0.0,249,471,333,-56,0.3846153846153846,1,0,0,0,C,Medium Moving,Low,Low,Low,Low,Immediate Replenishment,Medium,95,43.23,81.0,75.53
INV001236,MED061762,SUP0016,CAT003,2025-10-08,2027-04-01,2025-12-16,113,177.16,243.24,20019.08,27486.120000000003,7467.040000000004,0.0,0.0,0.0,0.0,708.64,4.0,3.5398230088495577,0.0353982300884955,66.08000000000001,27.17,37.3,-100.0,0.0,242,298,229,-58,0.6608187134502924,1,0,0,0,C,Medium Moving,Low,High,Low,Low,Immediate Replenishment,Medium,85,56.69,70.0,74.56
INV003122,MED051767,SUP0044,CAT006,2024-01-18,2026-03-08,2024-04-19,613,32.62,41.51,19996.06,25445.63,5449.57,0.0,0.0,0.0,0.0,1337.42,41.0,6.688417618270799,0.066884176182708,8.89,21.42,27.25,-100.0,0.0,-147,927,835,420,3.1761658031088085,0,1,0,1,C,Medium Moving,Medium,Low,Medium,Low,Reduce Inventory,Medium,65,41.53,82.0,63.58
INV004768,MED012815,SUP0006,CAT005,2023-12-09,2026-10-24,2024-01-02,111,180.12,246.38,19993.32,27348.18,7354.860000000001,0.0,0.0,0.0,0.0,540.36,3.0,2.702702702702702,0.027027027027027,66.25999999999999,26.89,36.79,-100.0,0.0,83,967,943,52,1.88135593220339,0,0,0,1,C,Medium Moving,Low,Medium,Low,Low,Sell Immediately,Medium,90,55.82,86.0,78.53
INV002895,MED106637,SUP0005,CAT015,2024-06-28,2026-03-20,2024-09-02,167,119.59,166.03,19971.53,27727.01,7755.48,0.0,0.0,0.0,0.0,4424.83,37.0,22.15568862275449,0.2215568862275449,46.44,27.97,38.83,-100.0,0.0,-135,765,699,83,1.988095238095238,0,0,0,1,C,Medium Moving,High,High,Low,Low,Sell Immediately,Medium,90,58.78,73.0,74.7
INV003113,MED104825,SUP0038,CAT001,2024-01-07,2026-09-23,2024-02-04,335,59.5,82.42,19932.5,27610.7,7678.200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92,27.81,38.52,-100.0,0.0,52,938,910,293,7.976190476190476,0,1,0,1,C,Medium Moving,Low,Medium,Medium,Low,Reduce Inventory,Medium,65,58.42,78.0,69.9
INV000298,MED083612,SUP0009,CAT015,2023-12-25,2026-03-14,2024-05-04,523,37.99,52.12,19868.77,27258.76,7389.989999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.129999999999995,27.11,37.19,-100.0,0.0,-141,951,820,406,4.47008547008547,0,1,0,1,C,Medium Moving,Low,High,Low,Low,Reduce Inventory,Medium,75,56.44,76.0,72.4
INV004343,MED024458,SUP0034,CAT007,2025-12-01,2027-11-21,2026-04-11,178,111.3,147.07,19811.4,26178.46,6367.060000000001,0.0,0.0,0.0,0.0,8124.9,73.0,41.01123595505618,0.4101123595505618,35.77,24.32,32.14,-100.0,0.0,476,244,113,-3,0.9834254143646408,1,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Immediate Replenishment,Medium,95,48.76,88.0,72.36
INV000160,MED111258,SUP0062,CAT015,2024-07-28,2025-11-20,2024-08-28,733,27.01,33.5,19798.33,24555.5,4757.169999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489999999999998,19.37,24.03,-100.0,0.0,-255,735,704,591,5.161971830985915,0,1,0,1,C,Medium Moving,Low,Low,Medium,Low,Reduce Inventory,Medium,65,36.78,86.0,63.52
INV004837,MED111257,SUP0058,CAT015,2025-07-30,2028-06-14,2025-12-18,485,40.8,52.12,19788.0,25278.2,5490.199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,21.72,27.75,-100.0,0.0,682,368,227,409,6.381578947368421,0,1,0,0,C,Medium Moving,Low,Low,Low,Low,Reduce Inventory,Medium,90,42.29,82.0,73.6
INV002477,MED113649,SUP0053,CAT015,2025-06-14,2028-04-29,2025-08-31,157,125.52,173.49,19706.64,27237.93,7531.290000000001,0.0,0.0,0.0,0.0,18200.4,145.0,92.35668789808918,0.9235668789808918,47.97000000000001,27.65,38.22,-100.0,0.0,636,414,336,58,1.585858585858586,0,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Healthy Stock,Medium,100,57.95,72.0,67.23
INV003406,MED047429,SUP0053,CAT004,2025-03-06,2026-03-31,2025-05-20,939,20.92,29.01,19643.88,27240.390000000003,7596.510000000002,0.0,0.0,0.0,0.0,2719.6,130.0,13.844515441959532,0.1384451544195953,8.09,27.89,38.67,-100.0,0.0,-124,514,439,829,8.536363636363637,0,1,0,1,C,Medium Moving,Medium,Low,Medium,Low,Reduce Inventory,Medium,65,58.61,72.0,66.99
INV000220,MED039461,SUP0006,CAT003,2026-01-04,2027-07-28,2026-06-06,222,88.38,123.62,19620.36,27443.64,7823.279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24000000000001,28.51,39.87,-100.0,0.0,360,210,57,183,5.6923076923076925,0,1,0,0,C,Medium Moving,Low,Medium,Low,Low,Reduce Inventory,Low,100,60.36,86.0,84.03
INV000625,MED034713,SUP0056,CAT010,2025-06-04,2027-12-21,2025-10-13,44,445.55,617.07,19604.2,27151.08,7546.880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.52000000000004,27.8,38.5,-100.0,0.0,506,424,293,-7,0.8627450980392157,1,0,0,0,C,Medium Moving,Low,Low,Low,Low,Immediate Replenishment,Medium,85,58.37,83.0,77.63
INV002466,MED022521,SUP0018,CAT005,2023-10-05,2024-10-29,2024-01-09,237,82.64,110.16,19585.68,26107.92,6522.239999999998,0.0,0.0,0.0,0.0,11734.88,142.0,59.91561181434599,0.5991561181434598,27.52,24.98,33.3,-100.0,0.0,-642,1032,936,62,1.3542857142857143,0,0,0,1,C,Medium Moving,Critical,Low,Low,Low,Sell Immediately,Medium,90,50.53,92.0,69.0
INV002007,MED091679,SUP0020,CAT014,2025-11-23,2027-01-17,2026-03-20,357,54.81,74.65,19567.17,26650.050000000003,7082.880000000001,0.0,0.0,0.0,0.0,7618.59,139.0,38.93557422969188,0.3893557422969187,19.840000000000003,26.58,36.2,-100.0,0.0,168,252,135,194,2.1901840490797544,0,0,0,0,C,Medium Moving,Critical,Low,Low,Low,Healthy Stock,Medium,100,54.87,81.0,75.51
INV002848,MED038858,SUP0048,CAT003,2025-07-19,2028-05-04,2025-12-15,608,32.06,38.84,19492.480000000003,23614.72,4122.239999999998,0.0,0.0,0.0,0.0,5161.66,161.0,26.480263157894733,0.2648026315789473,6.780000000000001,17.46,21.15,-100.0,0.0,641,379,230,479,4.713178294573644,0,1,0,0,C,Medium Moving,High,Low,Low,Low,Reduce Inventory,Medium,90,32.29,76.0,65.23
INV003336,MED118609,SUP0068,CAT007,2026-05-23,2027-07-17,2026-07-20,524,36.94,49.58,19356.56,25979.92,6623.360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,25.49,34.22,-100.0,0.0,349,71,13,396,4.09375,0,1,0,0,C,Medium Moving,Low,Low,Low,Low,Reduce Inventory,Low,100,51.8,86.0,81.03
INV001385,MED093873,SUP0058,CAT015,2025-06-13,2028-03-29,2025-08-11,296,65.39,85.82,19355.44,25402.72,6047.279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.429999999999996,23.81,31.24,-100.0,0.0,605,415,356,194,2.9019607843137254,0,0,0,0,C,Medium Moving,Low,Low,Low,Low,Healthy Stock,Medium,100,47.35,82.0,78.87
INV004965,MED021867,SUP0019,CAT015,2024-12-07,2027-04-26,2025-02-25,72,268.63,364.83,19341.36,26267.76,6926.399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,26.37,35.81,-100.0,0.0,267,603,523,-94,0.4337349397590361,1,0,0,0,C,Medium Moving,Low,Medium,Low,Low,Immediate Replenishment,Low,95,54.28,85.0,80.0
INV004722,MED021862,SUP0026,CAT015,2025-09-08,2027-12-27,2025-12-25,44,439.48,597.19,19337.120000000003,26276.36,6939.239999999998,344.12,1.0,344.12,344.12,0.0,0.0,0.0,0.0,157.71000000000004,26.41,35.89,-98.22041751822402,56.19295594560038,512,328,220,-48,0.4782608695652174,1,0,0,0,C,Fast Moving,Low,Low,Low,Low,Immediate Replenishment,Low,95,86.42,85.0,91.25
INV002827,MED133985,SUP0044,CAT005,2024-02-10,2026-08-28,2024-07-03,66,292.55,372.73,19308.3,24600.18,5291.880000000001,0.0,0.0,0.0,0.0,8776.5,30.0,45.45454545454545,0.4545454545454546,80.18,21.51,27.41,-100.0,0.0,26,904,760,-75,0.4680851063829787,1,0,0,1,C,Medium Moving,Critical,Low,Medium,Low,Immediate Replenishment,High,60,41.71,82.0,56.08
INV002626,MED048531,SUP0004,CAT008,2024-08-08,2026-12-26,2024-11-25,982,19.66,23.71,19306.12,23283.22,3977.100000000002,0.0,0.0,0.0,0.0,2752.4,140.0,14.25661914460285,0.1425661914460285,4.050000000000001,17.08,20.6,-100.0,0.0,146,724,615,821,6.099378881987578,0,1,0,0,C,Medium Moving,Medium,Medium,Low,Low,Reduce Inventory,Medium,100,31.37,80.0,70.84
INV001944,MED110633,SUP0020,CAT015,2026-05-27,2027-05-22,2026-07-20,108,178.76,250.16,19306.08,27017.28,7711.200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,28.54,39.94,-100.0,0.0,293,67,13,-72,0.6,1,0,0,0,C,Medium Moving,Low,Low,Low,Low,Immediate Replenishment,Low,95,60.41,81.0,81.54
INV004480,MED065518,SUP0003,CAT015,2024-03-06,2026-05-25,2024-06-18,33,581.58,711.85,19192.140000000003,23491.05,4298.909999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.26999999999998,18.3,22.4,-100.0,0.0,-69,879,775,-108,0.2340425531914893,1,0,0,1,C,Medium Moving,Low,Medium,Medium,Low,Immediate Replenishment,Medium,70,34.3,78.0,63.2
